price,sqft,location,bathrooms,bhk,area_type
6400000,625,Delhi,2,2,Built-up Area
4700000,1000,Delhi,2,1,Super built-up Area
4500000,700,Delhi,3,3,Built-up Area
2100000,690,Delhi,4,3,Plot Area
3600000,700,Delhi,5,3,Plot Area
3800000,521,Delhi,3,1,Super built-up Area
2800000,520,Delhi,3,3,Super built-up Area
6700000,700,Delhi,2,3,Super built-up Area
2950000,725,Rohini sector 24,2,2,Super built-up Area
2700000,540,Nawada Extension,2,2,Super built-up Area
3350000,600,Uttam Nagar,3,2,Built-up Area
5400000,630,Mansa Ram Park,5,2,Plot Area
2600000,900,Uttam Nagar,4,3,Super built-up Area
7600000,540,nawada,6,3,Plot Area
18500000,900,Lajpat Nagar IV,3,2,Super built-up Area
11000000,1150,Chittaranjan Park,2,1,Built-up Area
8500000,1100,Mayur Vihar II,3,2,Built-up Area
11000000,900,Mayur Vihar II,1,3,Super built-up Area
12500000,1500,vikaspuri,2,3,Super built-up Area
2400000,1600,Sector 10 Dwarka,2,2,Built-up Area
2300000,800,Noida,2,4,Built-up Area
2000000,800,Noida,6,3,Super built-up Area
2600000,800,Noida,2,4,Super built-up Area
3100000,800,Noida,5,3,Plot Area
2750000,1000,Noida,2,3,Super built-up Area
2750000,800,Noida,2,2,Built-up Area
2100000,800,Noida,3,2,Super built-up Area
2900000,800,Noida,3,3,Super built-up Area
2500000,1000,Noida,3,3,Super built-up Area
2800000,500,Noida,4,2,Super built-up Area
2100000,800,Noida,2,2,Super built-up Area
3000000,800,Noida,2,2,Super built-up Area
2000000,1000,Noida,2,2,Built-up Area
2300000,1000,Noida,3,3,Plot Area
2000000,800,Noida Road,4,3,Super built-up Area
2300000,800,Noida,4,3,Built-up Area
2600000,800,Noida,3,3,Super built-up Area
3000000,1000,Noida,2,2,Built-up Area
2550000,1000,Noida,2,3,Super built-up Area
2900000,1000,Noida,7,2,Plot Area
2299000,1000,Noida,3,3,Super built-up Area
2400000,800,Noida,4,2,Plot Area
2800000,800,Noida,3,3,Super built-up Area
3000000,800,Noida,6,2,Super built-up Area
2500000,1000,Noida,4,4,Built-up Area
3000000,1000,Noida,2,3,Carpet Area
2350000,1000,Noida,2,2,Super built-up Area
3000000,1000,Noida,3,3,Super built-up Area
2250000,1000,Noida,1,3,Built-up Area
2600000,800,Noida,3,3,Super built-up Area
2740000,1000,Noida Road,3,3,Plot Area
2190000,800,Noida,1,3,Super built-up Area
2190000,800,Noida,3,3,Plot Area
3000000,800,Noida,2,1,Super built-up Area
2000000,1000,Noida,2,3,Super built-up Area
2800000,1000,Noida Road,3,4,Super built-up Area
2200000,800,Noida,2,3,Super built-up Area
3000000,800,Noida,2,3,Super built-up Area
2800000,1000,Noida,5,3,Super built-up Area
2200000,800,Noida,1,2,Built-up Area
2150000,800,Noida,6,3,Built-up Area
2900000,800,Noida,3,3,Built-up Area
2490000,1000,Noida,2,1,Super built-up Area
2400000,1000,Noida Road,1,3,Super built-up Area
2700000,800,Noida,2,2,Built-up Area
2800000,800,Noida,2,3,Super built-up Area
2200000,800,Noida,2,3,Super built-up Area
3000000,800,Noida,3,3,Super built-up Area
2400000,1000,Noida,3,3,Super built-up Area
2600000,800,Noida,2,3,Super built-up Area
2597000,1000,Noida,2,3,Super built-up Area
2300000,1000,Noida Road,3,4,Plot Area
2788000,800,Noida,2,3,Built-up Area
3000000,800,Noida,3,2,Built-up Area
2350000,1000,Noida,2,2,Built-up Area
3000000,1000,Noida,3,2,Super built-up Area
2250000,1000,Noida,6,2,Plot Area
2600000,800,Noida,3,3,Super built-up Area
2300000,1000,Noida Road,2,1,Plot Area
3000000,800,Noida,2,2,Super built-up Area
2400000,1000,Noida,2,3,Super built-up Area
2790000,800,Noida,2,1,Built-up Area
2580000,800,Noida,2,3,Super built-up Area
3100000,1000,Noida,2,2,Super built-up Area
2950000,1000,Noida,1,3,Built-up Area
2318000,1000,Noida,3,3,Plot Area
3014000,800,Noida,2,2,Super built-up Area
2736000,1000,Noida,2,3,Built-up Area
2336000,800,Noida,4,3,Super built-up Area
2790000,800,Noida,3,2,Super built-up Area
2300000,800,Noida,2,2,Super built-up Area
3045000,800,Noida,3,3,Super built-up Area
2300000,1000,Noida,3,3,Plot Area
2700000,800,Noida,2,3,Super built-up Area
2905000,800,Noida,4,3,Plot Area
2890000,1000,Noida,2,2,Built-up Area
2315000,1000,Noida,2,2,Super built-up Area
2350000,800,Noida,5,2,Built-up Area
2700000,800,Noida,3,3,Super built-up Area
3100000,800,Noida,2,2,Built-up Area
2310000,1000,Noida,4,2,Plot Area
2800000,800,Noida,6,2,Plot Area
3050000,800,Noida,3,3,Super built-up Area
2400000,1000,Noida,3,2,Super built-up Area
2450000,800,Noida,3,2,Plot Area
2336000,800,Noida,2,2,Super built-up Area
2790000,800,Noida,3,3,Super built-up Area
2300000,800,Noida,2,3,Super built-up Area
3045000,800,Noida,3,2,Super built-up Area
2300000,1000,Noida,2,3,Super built-up Area
2700000,800,Noida,3,3,Super built-up Area
2905000,800,Noida,3,3,Super built-up Area
2890000,1000,Noida,5,3,Plot Area
2315000,1000,Noida,3,3,Super built-up Area
2350000,800,Noida,3,3,Super built-up Area
2700000,800,Noida,2,3,Super built-up Area
3100000,800,Noida,2,2,Built-up Area
2310000,1000,Noida,4,3,Built-up Area
2800000,800,Noida,5,3,Built-up Area
3050000,800,Noida,2,3,Super built-up Area
2400000,1000,Noida,3,1,Super built-up Area
2300000,800,Noida,2,2,Super built-up Area
2950000,800,Noida,10,4,Plot Area
3000000,1000,Noida,2,3,Super built-up Area
2400000,1000,Noida,2,3,Built-up Area
2700000,800,Noida,2,3,Plot Area
2680000,800,Noida,2,2,Super built-up Area
2930000,800,Noida,3,3,Super built-up Area
2315000,1000,Noida,2,3,Built-up Area
6070000,800,Noida,4,1,Plot Area
3000000,500,Noida,4,3,Super built-up Area
3000000,1000,Noida,2,3,Super built-up Area
2450000,1000,Noida,2,3,Super built-up Area
2300000,800,Noida,3,3,Super built-up Area
2700000,800,Noida,3,3,Built-up Area
3000000,800,Noida,2,2,Built-up Area
2300000,1000,Noida Road,3,1,Plot Area
2300000,800,Noida,1,4,Super built-up Area
2700000,800,Noida,2,3,Super built-up Area
3010000,800,Noida,2,3,Super built-up Area
2300000,1000,Noida,2,3,Super built-up Area
2700000,800,Noida,3,3,Super built-up Area
2300000,800,Noida,2,2,Super built-up Area
3000000,800,Noida,5,3,Plot Area
2400000,1000,Noida,2,2,Super built-up Area
2790000,800,Noida,4,2,Super built-up Area
2580000,800,Noida,3,3,Built-up Area
3100000,1000,Noida,2,3,Super built-up Area
2950000,1000,Noida,9,3,Plot Area
2500000,1000,Noida,2,1,Super built-up Area
2300000,1000,Noida,8,2,Plot Area
2788000,800,Noida,2,2,Super built-up Area
3000000,800,Noida,2,3,Super built-up Area
2400000,1000,Noida,2,2,Super built-up Area
2600000,800,Noida,3,3,Built-up Area
2300000,1000,Noida,2,2,Super built-up Area
2900000,800,Noida,3,1,Built-up Area
2600000,1000,Noida,2,3,Built-up Area
2999000,1000,Noida,2,2,Super built-up Area
2875000,1000,Noida,2,2,Super built-up Area
2400000,800,Noida,6,3,Plot Area
2000000,800,Noida,2,3,Built-up Area
2300000,800,Noida,3,2,Plot Area
2500000,800,Noida,2,2,Super built-up Area
2281000,1000,Noida,4,3,Super built-up Area
3000000,800,Noida,2,2,Super built-up Area
2400000,1000,Noida,3,3,Super built-up Area
2600000,800,Noida,2,3,Super built-up Area
2300000,1000,Noida,4,1,Super built-up Area
2900000,800,Noida,,2,Super built-up Area
2600000,1000,Noida,2,3,Super built-up Area
2999000,1000,Noida,2,2,Built-up Area
2875000,1000,Noida,2,4,Super built-up Area
2400000,800,Noida,3,3,Built-up Area
2000000,800,Noida,4,3,Plot Area
2300000,800,Noida,3,3,Super built-up Area
2500000,800,Noida,2,3,Super built-up Area
2281000,1000,Noida,4,3,Plot Area
2900000,800,Noida,3,3,Super built-up Area
2400000,1000,Noida,2,2,Super built-up Area
2400000,801,Noida,2,3,Super built-up Area
2800000,800,Noida,2,3,Super built-up Area
2800000,800,Noida,2,4,Super built-up Area
3077000,800,Noida,2,2,Super built-up Area
2597000,1000,Noida,3,3,Super built-up Area
2361000,1000,Noida,3,3,Super built-up Area
2000000,800,Noida,3,3,Plot Area
2250000,1000,Noida,3,2,Super built-up Area
2780000,800,Noida,3,3,Super built-up Area
2270000,800,Noida Road,4,3,Plot Area
2590000,800,Noida,2,4,Super built-up Area
2399000,1000,Noida,3,1,Built-up Area
19000000,800,Noida,3,1,Super built-up Area
2300000,500,Noida,4,3,Plot Area
2797000,800,Noida,2,2,Super built-up Area
2390000,800,Noida,1,3,Super built-up Area
2733000,800,Noida,2,2,Super built-up Area
2250000,800,Noida,3,2,Super built-up Area
3070000,800,Noida,4,1,Built-up Area
2500000,1000,Noida,2,1,Built-up Area
2371000,1000,Noida,2,2,Built-up Area
2580000,800,Noida,3,1,Super built-up Area
3070000,1000,Noida,5,3,Super built-up Area
5000000,1000,Noida,2,3,Super built-up Area
2200000,500,Noida,2,1,Super built-up Area
2400000,800,Noida,2,3,Super built-up Area
2325000,800,Noida,2,3,Super built-up Area
3000000,800,Noida,2,3,Super built-up Area
2900000,1000,Noida,2,3,Super built-up Area
2300000,1000,Noida,2,1,Super built-up Area
2800000,800,Noida,2,2,Super built-up Area
2900000,800,Noida,2,2,Super built-up Area
2400000,1000,Noida,2,3,Super built-up Area
2800000,800,Noida,2,2,Super built-up Area
3000000,800,Noida,3,3,Super built-up Area
2300000,1000,Noida,2,3,Super built-up Area
2800000,800,Noida,2,3,Super built-up Area
2350000,800,Noida,3,1,Super built-up Area
2700000,800,Noida,3,3,Super built-up Area
3100000,800,Noida,2,2,Super built-up Area
2310000,1000,Noida,2,2,Super built-up Area
2800000,800,Noida,3,3,Super built-up Area
3050000,800,Noida,5,3,Plot Area
2400000,1000,Noida,9,2,Plot Area
2350000,800,Noida,6,2,Super built-up Area
2780000,800,Noida,2,1,Super built-up Area
3050000,800,Noida,2,3,Super built-up Area
2800000,1000,Noida,3,2,Plot Area
2900000,800,Noida,4,3,Super built-up Area
2300000,1000,Noida,2,2,Super built-up Area
2800000,800,Noida,2,3,Super built-up Area
3019000,800,Noida,2,3,Super built-up Area
2389000,1000,Noida,2,3,Super built-up Area
2800000,800,Noida,4,3,Built-up Area
2950000,800,Noida,2,3,Built-up Area
2400000,1000,Noida,3,2,Super built-up Area
2325000,800,Noida,2,3,Built-up Area
3000000,800,Noida,3,2,Super built-up Area
2900000,1000,Noida,2,3,Super built-up Area
2300000,1000,Noida,3,3,Super built-up Area
2800000,800,Noida,2,2,Built-up Area
2900000,800,Noida,3,2,Super built-up Area
2400000,1000,Noida,3,3,Super built-up Area
2800000,800,Noida,3,3,Built-up Area
3000000,800,Noida,2,3,Super built-up Area
2300000,1000,Noida,3,3,Super built-up Area
2800000,800,Noida,2,4,Super built-up Area
2290000,800,Noida,3,3,Super built-up Area
2780000,800,Noida,1,1,Super built-up Area
2315000,800,Noida,5,3,Plot Area
3300000,1000,Noida,2,3,Super built-up Area
2206000,1000,Noida Road,2,1,Plot Area
2911000,800,Noida,3,3,Plot Area
2805000,1000,Noida,2,3,Super built-up Area
2229000,1000,Noida Road,6,2,Built-up Area
2714000,800,Noida,4,3,Super built-up Area
2980000,1000,Noida,4,2,Plot Area
2143000,1000,Noida,2,3,Built-up Area
2387000,800,Noida Road,2,2,Super built-up Area
2800000,800,Noida,2,2,Super built-up Area
2180000,1000,Noida,2,3,Built-up Area
2223000,800,Noida,2,1,Super built-up Area
2143000,800,Noida,2,2,Super built-up Area
2122000,800,Noida,2,3,Built-up Area
2250000,800,Noida,3,1,Built-up Area
2889000,800,Noida,2,2,Super built-up Area
2188000,1000,Noida,3,2,Super built-up Area
2100000,800,Noida,3,2,Super built-up Area
2150000,800,Noida,2,2,Built-up Area
2205000,1000,Noida Road,2,3,Super built-up Area
2159000,800,Noida,2,1,Super built-up Area
2221000,800,Noida,3,2,Super built-up Area
2282000,800,Noida,2,2,Built-up Area
2086000,800,Noida,3,3,Super built-up Area
2230000,800,Noida,2,3,Super built-up Area
2535000,800,Noida,3,3,Super built-up Area
2730000,1000,Noida,1,3,Built-up Area
2120000,1000,Noida,3,3,Super built-up Area
2235000,800,Noida,2,2,Super built-up Area
2410000,800,Noida,2,2,Super built-up Area
2080999,800,Noida,2,4,Super built-up Area
2237000,800,Noida,5,3,Super built-up Area
2194000,800,Noida,3,3,Plot Area
2882000,800,Noida,1,2,Super built-up Area
2390000,1000,Noida,4,2,Plot Area
2414000,800,Noida,4,1,Super built-up Area
3000000,800,Noida,3,3,Super built-up Area
2870000,1000,Noida,2,3,Super built-up Area
2256000,1000,Noida,2,3,Super built-up Area
2222000,800,Noida,2,3,Plot Area
2831000,800,Noida,3,3,Built-up Area
2211000,1000,Noida,3,2,Super built-up Area
2635000,800,Noida,3,3,Super built-up Area
2229000,801,Noida,2,2,Plot Area
2190000,800,Noida,3,3,Built-up Area
2361000,800,Noida,2,2,Super built-up Area
2980000,800,Noida,3,3,Super built-up Area
2358000,1000,Noida,2,3,Super built-up Area
2073000,820,Noida,2,3,Plot Area
2336000,800,Noida,3,3,Super built-up Area
2943000,800,Noida,4,2,Super built-up Area
2820000,1000,Noida,1,4,Built-up Area
2211000,1000,Noida,4,2,Plot Area
2353000,800,Noida,3,2,Plot Area
2942000,800,Noida,2,3,Super built-up Area
2883000,1000,Noida,2,1,Plot Area
2181000,1000,Noida,3,1,Super built-up Area
2207000,800,Noida,3,2,Super built-up Area
2800000,800,Noida,2,1,Super built-up Area
2714000,1000,Noida,3,3,Super built-up Area
2132000,1000,Noida,2,1,Super built-up Area
2184000,800,Noida,3,3,Super built-up Area
2263000,800,Noida Road,2,4,Built-up Area
2777000,800,Noida,2,2,Super built-up Area
2239000,1000,Noida,4,3,Built-up Area
2810000,800,Noida,2,3,Super built-up Area
2059000,1000,Noida,2,2,Super built-up Area
2273000,800,Noida,2,1,Super built-up Area
2780000,800,Noida,8,2,Plot Area
2286000,800,Noida,2,1,Super built-up Area
2150000,800,Noida,4,3,Built-up Area
2213000,800,Noida,2,3,Super built-up Area
2900000,800,Noida,2,3,Built-up Area
2987000,1000,Noida,2,3,Built-up Area
2258000,1000,Noida,2,3,Super built-up Area
2897000,800,Noida,3,2,Super built-up Area
2223000,1000,Noida,2,2,Plot Area
2100000,800,Noida Road,2,2,Super built-up Area
2700000,800,Noida,2,4,Built-up Area
2011000,1000,Noida,2,4,Super built-up Area
2188000,800,Noida,2,3,Super built-up Area
2887000,800,Noida,2,1,Super built-up Area
3029000,1000,Noida,2,3,Super built-up Area
3021000,1000,Noida,3,3,Super built-up Area
2361000,1000,Noida,1,2,Super built-up Area
2900000,800,Noida,1,3,Built-up Area
2247000,1000,Noida,3,2,Super built-up Area
2180000,800,Noida,3,2,Built-up Area
2110000,800,Noida,2,3,Super built-up Area
2840000,800,Noida,3,4,Super built-up Area
2300000,1000,Noida,2,3,Built-up Area
2012000,800,Noida,6,2,Super built-up Area
5000000,800,Noida Road,4,4,Plot Area
2303000,1000,Noida,2,3,Super built-up Area
2362000,1000,Noida,2,1,Plot Area
3132000,800,Noida,3,3,Super built-up Area
2087000,1000,Noida,4,4,Plot Area
2900000,800,Noida,2,2,Super built-up Area
2129000,1000,Noida,2,3,Super built-up Area
2952000,800,Noida,2,3,Super built-up Area
2240000,1000,Noida,3,2,Plot Area
2210000,800,Noida,2,3,Super built-up Area
2909000,800,Noida,4,3,Plot Area
2053000,1000,Noida,2,1,Super built-up Area
2180000,800,Noida Road,2,3,Super built-up Area
2891000,800,Noida,2,4,Super built-up Area
2350000,1000,Noida,3,2,Super built-up Area
2900000,800,Noida,2,3,Super built-up Area
2900000,1005,Noida,2,3,Super built-up Area
2102000,1000,Noida,5,3,Built-up Area
2545000,800,Noida,2,3,Super built-up Area
2308000,1000,Noida,2,3,Built-up Area
2931000,800,Noida,4,2,Plot Area
2283000,1000,Noida,2,2,Built-up Area
2226000,800,Noida,3,2,Built-up Area
2967000,800,Noida,4,3,Plot Area
2094000,1000,Noida,2,3,Super built-up Area
2305000,800,Noida,3,2,Super built-up Area
2941000,800,Noida,4,3,Carpet Area
2312000,1000,Noida,5,2,Plot Area
2919000,800,Noida,2,3,Super built-up Area
2227000,800,Noida,2,1,Super built-up Area
2700000,800,Noida,2,3,Built-up Area
2314000,1000,Noida,4,4,Plot Area
2256000,800,Noida,2,3,Super built-up Area
2138000,800,Noida,1,2,Super built-up Area
2144000,800,Noida,2,3,Built-up Area
2700000,800,Noida,3,3,Super built-up Area
2302000,1000,Noida,3,3,Built-up Area
2950000,800,Noida,2,3,Super built-up Area
2895000,1000,Noida,6,3,Plot Area
2224000,1000,Noida,3,1,Built-up Area
2800000,800,Noida,2,2,Super built-up Area
2400000,1000,Noida Road,2,2,Super built-up Area
2100000,800,Noida,3,1,Super built-up Area
2211000,800,Noida,4,1,Super built-up Area
2635000,800,Noida,1,3,Super built-up Area
2229000,801,Noida,3,3,Super built-up Area
2190000,800,Noida,2,3,Super built-up Area
2361000,800,Noida,2,2,Super built-up Area
2980000,800,Noida,3,3,Built-up Area
2358000,1000,Noida,4,2,Super built-up Area
2073000,820,Noida,2,2,Built-up Area
2336000,800,Noida,4,3,Plot Area
2943000,800,Noida,2,1,Super built-up Area
2820000,1000,Noida,3,3,Super built-up Area
2211000,1000,Noida,6,3,Plot Area
2353000,800,Noida,2,1,Super built-up Area
2942000,800,Noida,2,2,Carpet Area
3020000,1000,Noida,2,3,Super built-up Area
2293000,1000,Noida,2,3,Super built-up Area
2222000,800,Noida,3,3,Super built-up Area
2870000,800,Noida,3,3,Built-up Area
2350000,1000,Noida,2,2,Super built-up Area
2900000,800,Noida,2,2,Super built-up Area
2356000,1000,Noida,2,2,Super built-up Area
2400000,800,Noida,2,3,Super built-up Area
3000000,800,Noida,3,3,Super built-up Area
2055000,1000,Noida,2,3,Super built-up Area
2199000,800,Noida,2,2,Super built-up Area
2200000,800,Noida,2,2,Super built-up Area
2900000,800,Noida,2,4,Built-up Area
2790000,1000,Noida,5,3,Super built-up Area
2100000,1000,Noida,2,2,Built-up Area
2169000,800,Noida,2,3,Super built-up Area
2383000,800,Noida,5,2,Super built-up Area
2952000,800,Noida,3,1,Super built-up Area
2167000,1000,Noida,4,3,Super built-up Area
2750000,800,Noida,3,2,Built-up Area
2107000,1000,Noida,6,3,Plot Area
2400000,800,Noida,3,2,Super built-up Area
2350000,800,Noida,2,3,Plot Area
2116000,800,Noida,2,3,Super built-up Area
2019000,810,Noida,2,3,Super built-up Area
2266000,800,Noida,2,2,Super built-up Area
2700000,800,Noida,2,3,Super built-up Area
2314000,1000,Noida,3,2,Super built-up Area
2256000,800,Noida,2,3,Super built-up Area
2138000,800,Noida,3,2,Plot Area
2144000,800,Noida,2,3,Super built-up Area
2700000,800,Noida,2,3,Super built-up Area
2302000,1000,Noida,1,2,Plot Area
2950000,800,Noida,5,2,Super built-up Area
2895000,1000,Noida,7,3,Plot Area
2224000,1000,Noida,2,4,Built-up Area
2800000,800,Noida,3,3,Super built-up Area
2310000,1000,Noida Road,2,10,Super built-up Area
2400000,800,Noida,3,3,Super built-up Area
2100000,800,Noida,2,3,Super built-up Area
2900000,800,Noida,2,3,Super built-up Area
2000000,1000,Noida,2,1,Super built-up Area
2800000,800,Noida,2,1,Super built-up Area
2100000,800,Noida,3,3,Super built-up Area
2700000,800,Noida,4,1,Super built-up Area
2120000,800,Noida,2,3,Super built-up Area
2100000,800,Noida,2,3,Super built-up Area
2254000,800,Greater Kailash,2,3,Plot Area
2800000,800,Greater Kailash,4,2,Super built-up Area
2900000,1000,Greater Kailash,2,2,Super built-up Area
2283000,1000,Greater Kailash,3,3,Plot Area
2292000,800,Greater Kailash,2,2,Super built-up Area
2400000,800,Greater Kailash,2,2,Super built-up Area
2100000,800,Noida,3,3,Built-up Area
2900000,800,Noida,2,1,Built-up Area
2000000,1000,Noida,2,1,Super built-up Area
2800000,800,Noida,2,2,Super built-up Area
2100000,800,Noida,3,3,Super built-up Area
2700000,800,Noida,2,3,Built-up Area
2120000,800,Noida,3,3,Super built-up Area
2350000,800,Noida,2,3,Super built-up Area
3000000,800,Noida,4,3,Super built-up Area
2980000,1000,Noida Road,2,2,Super built-up Area
2819000,800,Noida,2,3,Super built-up Area
2129000,1000,Noida,2,1,Plot Area
2207000,800,Noida,2,2,Super built-up Area
2205000,800,Noida,2,3,Super built-up Area
2159000,800,Noida,2,2,Built-up Area
2221000,800,Noida,3,2,Built-up Area
2282000,800,Noida,2,2,Super built-up Area
2086000,800,Noida,5,1,Built-up Area
2230000,800,Noida,2,3,Super built-up Area
2535000,800,Noida,2,2,Super built-up Area
2730000,1000,Noida,2,6,Super built-up Area
2120000,1000,Noida,2,2,Super built-up Area
2235000,800,Noida,6,2,Plot Area
2410000,800,Noida,1,3,Super built-up Area
2080999,800,Noida,3,2,Built-up Area
2237000,800,Noida,2,1,Super built-up Area
2194000,800,Noida,3,3,Super built-up Area
2882000,800,Noida,4,2,Plot Area
2390000,1000,Noida,4,3,Plot Area
2910000,800,Noida,3,1,Super built-up Area
2236000,1000,Noida,2,2,Super built-up Area
2913000,800,Noida,2,3,Super built-up Area
2814000,1000,Noida,8,3,Plot Area
2165000,1000,Noida,3,2,Super built-up Area
2246000,800,Noida,2,3,Super built-up Area
2350000,800,Noida,2,3,Super built-up Area
2843000,800,Noida,2,2,Built-up Area
2284000,1000,Noida,3,3,Super built-up Area
2883000,1000,Noida,3,1,Super built-up Area
2181000,1000,Noida,2,2,Super built-up Area
2207000,800,Noida,2,2,Super built-up Area
2800000,800,Noida,2,3,Super built-up Area
2714000,1000,Noida,4,2,Plot Area
2132000,1000,Noida,2,3,Super built-up Area
2184000,800,Noida,4,1,Plot Area
2263000,800,Noida Road,1,3,Carpet Area
2777000,800,Noida,2,3,Super built-up Area
2239000,1000,Noida,3,2,Built-up Area
2810000,800,Noida,3,2,Super built-up Area
2059000,1000,Noida,2,3,Super built-up Area
2273000,800,Noida,4,2,Super built-up Area
2780000,800,Noida,2,3,Super built-up Area
2800000,800,Noida,2,3,Plot Area
2980000,800,Noida,2,2,Built-up Area
2700000,1000,Noida,3,3,Built-up Area
2150000,1000,Noida,2,2,Super built-up Area
2125000,780,Noida,3,2,Super built-up Area
2750000,800,Noida,2,3,Built-up Area
3000000,1000,Noida,4,3,Plot Area
3014000,1000,Noida,2,3,Super built-up Area
2249000,1000,Noida Road,2,3,Super built-up Area
2300000,800,Noida Road,3,4,Super built-up Area
2253000,800,Noida,5,3,Super built-up Area
2980000,1000,Noida,2,3,Super built-up Area
2075000,1000,Noida,2,2,Super built-up Area
2800000,800,Noida,,2,Super built-up Area
2980000,1000,Noida Road,2,3,Built-up Area
2819000,800,Noida,2,2,Built-up Area
2129000,1000,Noida,1,2,Super built-up Area
2207000,800,Noida,3,3,Super built-up Area
2700000,800,Noida,4,3,Built-up Area
2122000,1000,Noida,3,2,Plot Area
2061000,800,Noida,2,3,Super built-up Area
2258000,800,Noida,3,3,Super built-up Area
2100000,800,Noida,2,2,Super built-up Area
2350000,800,Noida,2,3,Super built-up Area
2920000,800,Noida,3,3,Super built-up Area
2480000,1000,Noida,2,2,Built-up Area
2214000,800,Noida,2,3,Super built-up Area
2947000,800,Noida,3,2,Super built-up Area
3042000,1000,Noida,2,3,Super built-up Area
3057000,1000,Noida,1,2,Super built-up Area
2356000,1000,Noida,2,1,Super built-up Area
2400000,800,Noida,4,1,Built-up Area
3000000,800,Noida,2,2,Super built-up Area
2055000,1000,Noida,2,3,Super built-up Area
2199000,800,Noida,2,3,Built-up Area
2200000,800,Noida,3,3,Super built-up Area
2900000,800,Noida,4,1,Super built-up Area
2310000,1000,Noida,3,1,Super built-up Area
2350000,800,Noida,2,2,Super built-up Area
2700000,800,Noida,3,3,Super built-up Area
3010000,800,Noida,2,3,Carpet Area
2300000,1000,Noida,4,3,Plot Area
2700000,800,Noida,3,1,Super built-up Area
2780000,800,Noida,2,3,Super built-up Area
2800000,800,Noida,3,2,Plot Area
2600000,800,Noida,3,3,Built-up Area
2350000,1000,Noida,4,1,Plot Area
3010000,800,Noida,3,3,Super built-up Area
2300000,1000,Noida,2,2,Super built-up Area
2800000,800,Noida,2,2,Super built-up Area
2980000,800,Noida,3,2,Built-up Area
2800000,1000,Noida,9,2,Plot Area
3100000,800,Noida,3,3,Plot Area
2390000,1000,Noida,3,1,Super built-up Area
2700000,800,Noida,1,2,Super built-up Area
5000000,800,Noida,2,2,Super built-up Area
3034000,500,Noida,5,3,Plot Area
2350000,1000,Noida,5,2,Plot Area
2500000,800,Noida,3,2,Super built-up Area
2700000,1000,Noida,4,2,Super built-up Area
3000000,800,Noida,3,3,Super built-up Area
3300000,1000,Noida,1,2,Built-up Area
2450000,1000,Noida Road,2,3,Built-up Area
20299999,800,Noida,3,3,Super built-up Area
3021000,1000,Noida,2,2,Super built-up Area
2242000,1000,Noida,4,3,Built-up Area
2819000,800,Noida,2,3,Super built-up Area
2207000,1000,Noida,3,3,Plot Area
2355000,800,Noida,2,3,Super built-up Area
2400000,800,Noida,2,3,Super built-up Area
2030000,800,Noida,4,3,Super built-up Area
2248000,1000,Noida,4,2,Built-up Area
2840000,800,Noida,4,1,Plot Area
2948000,1000,Noida,3,2,Plot Area
2075000,1000,Noida,3,3,Plot Area
2098000,800,Noida,2,2,Built-up Area
2287000,800,Noida,1,2,Plot Area
2235000,810,Noida,2,1,Super built-up Area
2350000,800,Noida,2,3,Super built-up Area
2910000,800,Noida,2,3,Super built-up Area
2222000,1000,Noida,2,3,Super built-up Area
2278000,800,Noida,2,2,Super built-up Area
2242000,800,Noida,2,2,Plot Area
2242000,800,Noida,2,2,Super built-up Area
2953000,800,Noida,3,3,Plot Area
2150000,1000,Noida,4,2,Plot Area
2129000,800,Noida Road,4,2,Built-up Area
2207000,800,Noida,2,3,Super built-up Area
2715000,800,Noida,2,2,Super built-up Area
2122000,1000,Noida,2,3,Built-up Area
2950000,800,Noida,3,3,Super built-up Area
2300000,1000,Noida,3,2,Carpet Area
2100000,800,Noida,1,3,Super built-up Area
2933000,800,Noida,2,3,Super built-up Area
2910000,1000,Noida,2,3,Plot Area
2237000,1000,Noida,2,2,Super built-up Area
2285000,800,Noida,5,2,Built-up Area
2983000,800,Noida,3,3,Super built-up Area
2073999,1000,Noida,2,3,Super built-up Area
2870000,800,Noida,2,3,Super built-up Area
2180000,1000,Noida,3,3,Plot Area
2819000,800,Noida,4,3,Super built-up Area
2207000,1000,Noida,1,4,Built-up Area
2355000,800,Noida,2,3,Super built-up Area
2400000,800,Noida,2,4,Super built-up Area
2030000,800,Noida,2,3,Super built-up Area
2248000,1000,Noida,2,3,Super built-up Area
2840000,800,Noida,2,4,Super built-up Area
2948000,1000,Noida,2,1,Super built-up Area
2075000,1000,Noida,2,2,Super built-up Area
2098000,800,Noida,2,2,Super built-up Area
2287000,800,Noida,4,2,Plot Area
2235000,810,Noida,3,3,Super built-up Area
2350000,800,Noida,2,2,Super built-up Area
2910000,800,Noida,2,2,Super built-up Area
2222000,1000,Noida,1,3,Super built-up Area
2278000,800,Noida,4,3,Plot Area
2242000,800,Noida,5,3,Built-up Area
2242000,800,Noida,1,3,Plot Area
2953000,800,Noida,3,2,Super built-up Area
2150000,1000,Noida,3,3,Built-up Area
2129000,800,Noida Road,5,3,Plot Area
2207000,800,Noida,2,3,Super built-up Area
2715000,800,Noida,1,2,Super built-up Area
2122000,1000,Noida,2,3,Super built-up Area
2950000,800,Noida,2,1,Super built-up Area
2300000,1000,Noida,2,2,Built-up Area
2100000,800,Noida,2,6,Super built-up Area
2933000,800,Noida,3,3,Super built-up Area
