,price,sqft,location,bathrooms,bhk
2681,93.0,1396,Krishnarajapura,7.0,2
2683,58.0,1134,Krishnarajapura,3.0,2
2685,119.0,1850,Kudlu,2.0,3
2686,121.0,1850,Kudlu,3.0,3
2687,123.0,1850,Kudlu,2.0,4
2688,123.0,1850,Kudlu,2.0,1
2689,119.0,1850,Kudlu,9.0,3
2690,118.0,1850,Kudlu,5.0,3
2691,122.0,1850,Kudlu,4.0,2
2692,121.0,1850,Kudlu,3.0,1
2693,125.0,1850,Kudlu,5.0,5
2694,121.0,1850,Kudlu,4.0,2
2695,123.0,1850,Kudlu,4.0,1
2696,115.0,1850,Kudlu,2.0,2
2697,119.0,1850,Kudlu,3.0,6
2700,71.5,1395,Kumaraswamy Layout,1.0,1
2710,66.55,1305,Kumaraswamy Layout,3.0,1
2711,71.0,1395,Kumaraswamy Layout,3.0,1
2716,137.99999,1978,Kumaraswamy Layout,2.0,3
2717,110.0,1900,Kumaraswamy Layout,4.0,1
2718,61.3,1269,Kumaraswamy Layout,2.0,1
2721,109.0,1124,Kumaraswamy Layout,5.0,3
2722,102.0,1275,Kumaraswamy Layout,2.0,3
2735,117.0,1266,Kumaraswamy Layout,2.0,3
2736,155.0,1265,Kumaraswamy Layout,4.0,2
2737,74.0,1275,Kumaraswamy Layout,2.0,1
2739,161.0,1125,Kumaraswamy Layout,3.0,3
2740,62.56,1120,Kumaraswamy Layout,2.0,1
2744,158.0,1275,Kumaraswamy Layout,1.0,4
2748,134.0,1521,Kumaraswamy Layout,2.0,2
2750,133.0,1921,Kumaraswamy Layout,2.0,3
2751,106.0,1798,Kumaraswamy Layout,2.0,1
2752,124.0,1797,Kumaraswamy Layout,2.0,4
2753,131.0,1902,Kumaraswamy Layout,3.0,2
2754,132.0,1900,Kumaraswamy Layout,2.0,2
2755,113.99999,1517,Kumaraswamy Layout,3.0,3
2756,132.0,1914,Kumaraswamy Layout,2.0,2
2757,131.0,1780,Kumaraswamy Layout,4.0,2
2758,129.0,1882,Kumaraswamy Layout,2.0,3
2759,137.0,1890,Kumaraswamy Layout,3.0,3
2760,128.0,1634,Kumaraswamy Layout,1.0,2
2761,128.0,1895,Kumaraswamy Layout,2.0,2
2762,101.0,1874,Kumaraswamy Layout,2.0,3
2764,128.0,1967,Kumaraswamy Layout,1.0,1
2765,110.0,1836,Kumaraswamy Layout,2.0,2
2766,129.0,1835,Kumaraswamy Layout,2.0,3
2767,124.0,1444,Kumaraswamy Layout,2.0,3
2768,119.0,1441,Kumaraswamy Layout,2.0,3
2770,136.0,1710,Kumaraswamy Layout,2.0,2
2771,127.0,1978,Kumaraswamy Layout,2.0,2
2772,147.0,1425,Kumaraswamy Layout,3.0,4
2773,109.0,1956,Kumaraswamy Layout,2.0,1
2774,99.96,1824,Kumaraswamy Layout,2.0,2
2776,120.0,1300,Kumaraswamy Layout,6.0,2
2777,135.0,1561,Kumaraswamy Layout,2.0,2
2778,149.0,1428,Kumaraswamy Layout,3.0,3
2780,116.0,1932,Kumaraswamy Layout,3.0,3
2781,109.0,1806,Kumaraswamy Layout,3.0,1
2782,109.0,1671,Kumaraswamy Layout,2.0,3
2783,94.51,1936,Kumaraswamy Layout,5.0,2
2786,128.0,1941,Kumaraswamy Layout,2.0,6
2788,113.99999,1900,Kumaraswamy Layout,2.0,1
2789,168.0,1517,Kumaraswamy Layout,5.0,3
2790,128.0,1634,Kumaraswamy Layout,3.0,3
2791,129.0,1836,Kumaraswamy Layout,2.0,4
2792,119.0,1835,Kumaraswamy Layout,3.0,3
2793,137.99999,1441,Kumaraswamy Layout,2.0,3
2795,136.0,1843,Kumaraswamy Layout,2.0,1
2796,127.0,1710,Kumaraswamy Layout,3.0,2
2797,127.0,1978,Kumaraswamy Layout,2.0,4
2800,109.0,1890,Kumaraswamy Layout,3.0,3
2802,126.0,1874,Kumaraswamy Layout,2.0,6
2803,135.0,1851,Kumaraswamy Layout,2.0,3
2804,126.0,1967,Kumaraswamy Layout,3.0,2
2806,112.0,1561,Kumaraswamy Layout,2.0,2
2807,119.0,1803,Kumaraswamy Layout,3.0,4
2810,109.0,1890,Kumaraswamy Layout,2.0,2
2812,126.0,1874,Kumaraswamy Layout,3.0,3
2813,135.0,1851,Kumaraswamy Layout,3.0,3
2814,126.0,1967,Kumaraswamy Layout,2.0,3
2815,116.0,1300,Kumaraswamy Layout,3.0,3
2816,135.0,1561,Kumaraswamy Layout,3.0,3
2817,173.0,1803,Kumaraswamy Layout,2.0,2
2818,128.0,1806,Kumaraswamy Layout,3.0,2
2819,121.0,1936,Kumaraswamy Layout,3.0,4
2820,55.0,1082,Kumbalgodu,2.0,1
2829,47.89,883,Kumbalgodu,2.0,1
2830,95.01,883,Kumbalgodu,2.0,1
2831,138.99999,940,Kumbalgodu,2.0,2
2832,79.34999,1117,Kumbalgodu,2.0,2
2833,134.0,1690,Kumbalgodu,2.0,2
2834,95.74,1407,Kumbalgodu,3.0,2
2835,169.0,1810,Kumbalgodu,7.0,3
2836,134.0,1690,Kumbalgodu,2.0,2
2837,95.74,1407,Kumbalgodu,2.0,1
2838,169.0,1810,Kumbalgodu,5.0,3
2839,95.65,1638,Kumbalgodu,3.0,3
2841,144.0,1120,Kumbalgodu,4.0,3
2842,81.2,1499,Kumbalgodu,2.0,1
2843,95.51,1740,Kumbalgodu,2.0,3
2844,93.23,1074,Kumbalgodu,2.0,3
2846,98.65,883,Kumbalgodu,2.0,1
2847,129.0,1070,Kumbalgodu,3.0,3
2848,143.0,980,Kumbalgodu,2.0,2
2849,137.99999,1580,Kumbalgodu,3.0,3
2850,82.47,1710,Kumbalgodu,3.0,2
2852,95.23,1450,Kumbalgodu,2.0,1
2853,83.45,1692,Kumbalgodu,2.0,2
2854,56.81,1082,Kumbalgodu,2.0,1
2855,49.5,883,Kumbalgodu,2.0,1
2857,38.88,1236,Lingarajapuram,2.0,2
2858,37.08,1237,Lingarajapuram,2.0,2
2859,128.0,1236,Lingarajapuram,2.0,3
2860,113.99999,1230,Lingarajapuram,2.0,4
2861,63.13,1234,Lingarajapuram,2.0,4
2862,67.0,904,Lingarajapuram,1.0,2
2863,112.0,904,Lingarajapuram,2.0,2
2864,48.09,904,Lingarajapuram,5.0,2
2865,48.09,904,Lingarajapuram,2.0,2
2867,78.4,797,Manyata Tech Park Nagawara,2.0,2
2868,38.0,732,Manyata Tech Park Nagawara,2.0,2
2870,31.0,797,Manyata Tech Park Nagawara,2.0,2
2871,42.5,710,Manyata Tech Park Nagawara,8.0,2
2872,31.0,759,Manyata Tech Park Nagawara,1.0,2
2873,27.45,731,Manyata Tech Park Nagawara,2.0,1
2874,46.74,731,Manyata Tech Park Nagawara,3.0,2
2875,32.61999,1172,Manyata Tech Park Nagawara,3.0,1
2876,40.0,1172,Manyata Tech Park Nagawara,5.0,2
2877,52.38,728,Manyata Tech Park Nagawara,2.0,1
2878,61.0,759,Manyata Tech Park Nagawara,2.0,2
2879,31.8,732,Manyata Tech Park Nagawara,1.0,2
2880,193.0,1901,Marathahalli,3.0,3
2881,262.0,2600,Marathahalli,1.0,4
2882,284.0,2807,Marathahalli,7.0,3
2883,76.0,1527,Marathahalli,3.0,1
2884,94.0,1527,Marathahalli,2.0,2
2885,225.0,1263,Marathahalli,3.0,2
2886,63.0,1096,Marathahalli,2.0,3
2887,57.54,1096,Marathahalli,2.0,3
2888,85.0,3523,Marathahalli,3.0,2
2889,211.0,1693,Marathahalli,2.0,3
2890,100.0,3145,Marathahalli,3.0,3
2892,39.13,1505,Marsur,2.0,2
2893,35.61999,1370,Marsur,2.0,3
2894,38.09,1465,Marsur,1.0,3
2895,40.54,1235,Marsur,4.0,2
2896,42.3,1065,Marsur,2.0,2
2897,84.5,1300,Muneshwara Nagar,2.0,3
2898,79.95,1230,Muneshwara Nagar,2.0,3
2899,84.5,1300,Muneshwara Nagar,3.0,4
2900,84.5,1300,Muneshwara Nagar,2.0,3
2901,83.65,1195,Muneshwara Nagar,3.0,3
2902,86.62,1230,Muneshwara Nagar,3.0,1
2903,84.92,1205,Muneshwara Nagar,7.0,3
2904,84.35,1205,Muneshwara Nagar,3.0,3
2905,83.65,1195,Muneshwara Nagar,2.0,1
2906,84.35,1205,Muneshwara Nagar,2.0,1
2907,83.65,1195,Muneshwara Nagar,2.0,3
2908,83.65,1195,Muneshwara Nagar,2.0,3
2909,84.92,1205,Muneshwara Nagar,2.0,3
2910,52.0,884,Nagarbhavi,6.0,1
2911,49.1,884,Nagarbhavi,4.0,1
2912,49.1,884,Nagarbhavi,2.0,2
2913,105.0,2000,Nagarbhavi,4.0,2
2914,47.0,1005,Nagarbhavi,4.0,3
2915,83.53,1638,Nagarbhavi,2.0,4
2916,80.78,1584,Nagarbhavi,1.0,2
2917,65.68,1288,Nagarbhavi,2.0,3
2918,77.56999,1521,Nagarbhavi,2.0,3
2919,72.52,1422,Nagarbhavi,2.0,3
2921,60.0,1116,Nagarbhavi,2.0,3
2922,54.0,1005,Nagarbhavi,2.0,3
2923,55.92,1318,Nagarbhavi,2.0,1
2924,81.2,2400,Nagarbhavi,2.0,2
2925,93.0,1150,Nagarbhavi,3.0,3
2926,95.0,2400,Nagarbhavi,3.0,3
2927,77.94,1638,Nagarbhavi,2.0,1
2928,115.0,1422,Nagarbhavi,3.0,3
2929,58.14,1367,Nagarbhavi,2.0,3
2930,36.32,1215,Narayanaghatta,3.0,3
2931,29.6,990,Narayanaghatta,4.0,3
2932,33.63,1125,Narayanaghatta,2.0,3
2933,35.28,1320,Narayanaghatta,4.0,2
2934,36.77,1180,Narayanaghatta,2.0,3
2935,30.94,1230,Narayanaghatta,2.0,3
2936,32.29,1340,Narayanaghatta,5.0,2
2937,32.17,1080,Narayanaghatta,2.0,2
2938,32.71,1080,Narayanaghatta,2.0,3
2939,32.06,967,Narayanaghatta,1.0,3
2940,30.09,1087,Narayanaghatta,2.0,2
2941,32.5,1010,Narayanaghatta,2.0,1
2942,131.0,1846,Narayanapura on Hennur Main Road,3.0,2
2943,131.0,1846,Narayanapura on Hennur Main Road,4.0,1
2944,130.0,1630,Narayanapura on Hennur Main Road,2.0,1
2946,105.0,1500,Narayanapura on Hennur Main Road,4.0,3
2947,115.0,2087,Narayanapura on Hennur Main Road,3.0,1
2948,125.0,2142,Narayanapura on Hennur Main Road,2.0,2
2949,110.0,1850,Narayanapura on Hennur Main Road,2.0,5
2950,120.0,1930,Narayanapura on Hennur Main Road,3.0,2
2951,115.0,1682,Narayanapura on Hennur Main Road,5.0,4
2953,110.0,1482,Narayanapura on Hennur Main Road,2.0,3
2954,113.99999,1650,Narayanapura on Hennur Main Road,5.0,5
2957,100.0,1482,Narayanapura on Hennur Main Road,2.0,4
2961,115.0,1691,Narayanapura on Hennur Main Road,2.0,4
2962,100.0,1482,Narayanapura on Hennur Main Road,2.0,4
2964,120.0,1691,Narayanapura on Hennur Main Road,4.0,4
2967,134.0,1600,Narayanapura on Hennur Main Road,4.0,4
2968,135.0,1600,Narayanapura on Hennur Main Road,2.0,4
2969,135.0,1500,Narayanapura on Hennur Main Road,2.0,3
2970,105.0,1482,Narayanapura on Hennur Main Road,2.0,3
2973,131.0,1846,Narayanapura on Hennur Main Road,3.0,3
2974,105.0,1482,Narayanapura on Hennur Main Road,4.0,4
2977,105.0,1482,Narayanapura on Hennur Main Road,2.0,2
2983,145.0,1846,Narayanapura on Hennur Main Road,3.0,2
2984,137.0,1630,Narayanapura on Hennur Main Road,2.0,3
2985,108.0,1482,Narayanapura on Hennur Main Road,2.0,3
2986,105.0,1232,Narayanapura on Hennur Main Road,2.0,2
2990,105.0,1846,Narayanapura on Hennur Main Road,3.0,3
2991,96.14,1482,Narayanapura on Hennur Main Road,2.0,1
2992,88.0,1346,Narayanapura on Hennur Main Road,3.0,1
2993,107.0,1232,Narayanapura on Hennur Main Road,2.0,3
2994,105.0,1846,Narayanapura on Hennur Main Road,3.0,3
2997,131.0,1232,Narayanapura on Hennur Main Road,7.0,2
2998,105.0,1846,Narayanapura on Hennur Main Road,3.0,3
3005,107.0,1232,Narayanapura on Hennur Main Road,3.0,2
3006,105.0,1232,Narayanapura on Hennur Main Road,2.0,3
3007,105.0,1846,Narayanapura on Hennur Main Road,2.0,3
3009,107.0,1804,Narayanapura on Hennur Main Road,2.0,2
3010,105.0,1679,Narayanapura on Hennur Main Road,3.0,3
3011,105.0,1846,Narayanapura on Hennur Main Road,2.0,2
3013,107.0,1804,Narayanapura on Hennur Main Road,2.0,1
3014,105.0,1679,Narayanapura on Hennur Main Road,2.0,2
3015,105.0,1846,Narayanapura on Hennur Main Road,2.0,2
3016,98.22,1798,Narayanapura on Hennur Main Road,2.0,1
3018,101.0,1679,Narayanapura on Hennur Main Road,2.0,1
3022,105.0,1630,Narayanapura on Hennur Main Road,2.0,3
3024,95.35,1482,Narayanapura on Hennur Main Road,2.0,1
3026,105.0,1630,Narayanapura on Hennur Main Road,2.0,2
3029,105.0,1630,Narayanapura on Hennur Main Road,2.0,4
3033,83.73,1679,Narayanapura on Hennur Main Road,3.0,1
3036,113.99999,1400,Narayanapura on Hennur Main Road,2.0,4
3038,113.99999,1400,Narayanapura on Hennur Main Road,2.0,3
3039,113.99999,1962,Narayanapura on Hennur Main Road,7.0,2
3040,110.0,1962,Narayanapura on Hennur Main Road,3.0,3
3043,130.0,1800,Narayanapura on Hennur Main Road,3.0,3
3044,143.0,1800,Narayanapura on Hennur Main Road,2.0,1
3045,143.0,1800,Narayanapura on Hennur Main Road,2.0,2
3046,130.0,1800,Narayanapura on Hennur Main Road,4.0,3
3047,143.0,1800,Narayanapura on Hennur Main Road,2.0,2
3048,143.0,1800,Narayanapura on Hennur Main Road,2.0,2
3050,123.0,1703,Narayanapura on Hennur Main Road,2.0,3
3052,117.0,1586,Narayanapura on Hennur Main Road,2.0,2
3053,112.0,2790,Narayanapura on Hennur Main Road,3.0,3
3056,70.0,1195,Narayanapura on Hennur Main Road,2.0,1
3059,98.0,1520,Nayandahalli,1.0,5
3060,102.0,1520,Nayandahalli,2.0,1
3061,128.0,1933,Nayandahalli,2.0,1
3062,126.0,1826,Nayandahalli,2.0,1
3063,126.0,1749,Nayandahalli,2.0,4
3064,126.0,1749,Nayandahalli,2.0,4
3065,124.0,1739,Nayandahalli,3.0,2
3066,98.51,1768,Near Peenya Industrial Area,3.0,3
3067,154.0,1320,Near Peenya Industrial Area,2.0,3
3068,160.0,2176,Near Peenya Industrial Area,3.0,3
3069,137.99999,1184,Near Peenya Industrial Area,4.0,2
3070,104.0,1948,Near Peenya Industrial Area,3.0,3
3071,169.0,1159,Near Peenya Industrial Area,3.0,3
3072,163.99999,1633,Near Peenya Industrial Area,3.0,1
3073,112.0,1230,Near Peenya Industrial Area,2.0,3
3075,89.9,2495,Near Peenya Industrial Area,2.0,3
3076,86.5,1936,Near Peenya Industrial Area,6.0,2
3077,44.14,966,Nelamangala,3.0,2
3078,71.0,1286,Nelamangala,2.0,1
3079,71.0,1286,Nelamangala,2.0,3
3080,64.0,1163,Nelamangala,2.0,2
3081,55.0,966,Nelamangala,2.0,2
3082,43.0,814,Nelamangala,2.0,2
3084,68.19,1286,Nelamangala,2.0,3
3085,62.33,1163,Nelamangala,2.0,3
3086,134.0,966,Nelamangala,3.0,2
3087,54.34,1286,Nelamangala,3.0,1
3089,62.99,708,Nelamangala,4.0,1
3090,65.22,814,Nelamangala,3.0,2
3091,37.0,966,Nelamangala,3.0,2
3092,61.5,966,Nelamangala,3.0,1
3093,44.5,814,Nelamangala,2.0,2
3094,70.0,966,Nelamangala,3.0,3
3095,66.0,1420,Nelamangala,2.0,3
3096,47.0,1350,Nelamangala,2.0,1
3097,84.0,1286,Nelamangala,3.0,3
3098,61.88,1286,Nelamangala,2.0,3
3099,84.0,966,Nelamangala,3.0,3
3101,130.0,1800,Other,2.0,4
3105,75.0,1100,Other,2.0,2
3109,78.0,1650,Other,9.0,2
3111,194.0,1078,Other,2.0,1
3113,72.0,1395,Other,2.0,2
3115,138.99999,1623,Other,4.0,3
3116,118.0,1378,Other,2.0,4
3117,100.0,1169,Other,2.0,3
3119,148.0,1785,Other,1.0,4
3121,97.99,1274,Other,2.0,4
3122,65.84999,1419,Other,2.0,1
3124,90.0,1489,Other,7.0,4
3125,84.99,1843,Other,2.0,3
3127,78.0,1340,Other,2.0,3
3128,78.0,1339,Other,2.0,3
3129,172.0,1776,Other,4.0,1
3130,90.0,1480,Other,2.0,4
3131,113.99999,1865,Other,2.0,3
3132,112.0,1865,Other,3.0,1
3133,115.0,1865,Other,3.0,3
3135,165.0,1800,Other,4.0,4
3136,179.0,2700,Other,2.0,2
3137,185.0,2200,Other,2.0,2
3138,82.0,2305,Other,2.0,2
3140,92.0,3613,Other,3.0,3
3142,123.0,1746,Other,1.0,2
3143,80.25,1433,Other,2.0,3
3145,125.0,2000,Other,4.0,2
3153,46.59,1100,Other,3.0,1
3154,85.0,3628,Other,1.0,2
3155,82.95999,2100,Other,4.0,3
3156,98.81,3949,Other,2.0,3
3157,80.0,1085,Other,2.0,2
3160,77.8,1085,Other,2.0,3
3166,80.12,2200,Other,2.0,2
3167,135.0,3250,Other,2.0,3
3168,51.46,1800,Other,2.0,1
3174,137.0,1119,Other,2.0,2
3183,93.24,1669,Other,3.0,3
3184,72.5,1060,Other,3.0,2
3185,94.1,1518,Other,2.0,3
3189,150.0,1145,Other,2.0,2
3190,150.0,1550,Other,3.0,3
3192,105.0,1550,Other,3.0,2
3193,115.0,1200,Other,2.0,2
3195,80.0,1145,Other,5.0,3
3196,75.5,1304,Other,3.0,3
3197,85.5,1250,Other,2.0,2
3199,79.95999,1217,Other,2.0,4
3201,82.06999,1273,Other,2.0,3
3202,224.0,4932,Other,3.0,3
3203,179.0,1365,Other,2.0,1
3204,96.0,2005,Other,3.0,3
3205,200.0,3039,Other,2.0,4
3207,120.0,1650,Other,2.0,3
3209,69.59999,1250,Other,4.0,2
3210,175.0,1690,Other,3.0,2
3212,188.0,2070,Other,3.0,2
3218,100.0,1100,Other,2.0,2
3219,81.2,1650,Other,2.0,2
3221,95.0,1260,Other,2.0,2
3222,210.0,1400,Other,2.0,2
3225,214.0,3860,Other,2.0,3
3227,198.0,1080,Other,2.0,3
3231,78.4,1450,Other,4.0,3
3238,105.0,1100,Other,2.0,3
3239,95.0,4850,Other,2.0,1
3240,215.0,4850,Other,2.0,2
3242,100.0,1110,Other,2.0,1
3244,73.5,1400,Other,3.0,2
3246,193.0,1657,Other,2.0,4
3247,92.0,1080,Other,1.0,1
3248,98.0,1030,Other,3.0,3
3251,84.0,1105,Other,2.0,2
3252,94.0,1500,Other,4.0,2
3253,39.0,1400,Other,4.0,1
3255,83.0,1170,Other,2.0,2
3256,93.5,868,Other,2.0,2
3257,80.0,1082,Other,4.0,2
3259,39.5,2797,Other,2.0,1
3261,69.5,7000,Other,2.0,1
3265,84.0,1160,Other,2.0,3
3266,124.0,1775,Other,2.0,3
3267,81.2,953,Other,3.0,3
3268,165.0,1065,Other,3.0,2
3270,71.55,1370,Other,3.0,2
3272,115.0,1580,Other,2.0,3
3273,30.3,2000,Other,2.0,1
3275,89.0,1256,Other,4.0,2
3276,78.4,1370,Other,3.0,3
3277,80.81999,1150,Other,2.0,3
3279,131.0,1525,Other,2.0,2
3280,129.0,905,Other,2.0,2
3281,108.0,2043,Other,2.0,3
3282,140.0,2511,Other,2.0,3
3288,31.8,1000,Other,4.0,1
3289,84.0,1480,Other,3.0,1
3298,185.0,1015,Other,2.0,2
3300,52.56,980,Other,2.0,1
3303,81.2,1214,Other,3.0,2
3305,84.0,1200,Other,6.0,2
3306,78.4,1360,Other,2.0,1
3307,84.0,1500,Other,3.0,2
3308,84.0,1400,Other,2.0,2
3309,84.0,1450,Other,2.0,2
3310,78.4,1085,Other,5.0,3
3313,66.25,1085,Other,2.0,1
3314,78.4,1200,Other,3.0,3
3315,29.0,1500,Other,2.0,1
3326,81.2,1500,Other,2.0,3
3327,78.4,1500,Other,1.0,3
3328,84.0,1400,Other,3.0,3
3330,82.0,1450,Other,3.0,2
3332,127.0,1500,Other,2.0,3
3341,100.0,1500,Other,5.0,3
3343,38.0,1300,Other,2.0,1
3347,75.93,1007,Other,2.0,2
3348,81.2,1300,Other,2.0,3
3349,65.28,1550,Other,6.0,1
3351,84.0,1360,Other,3.0,3
3352,79.0,1360,Other,2.0,2
3358,78.4,1193,Other,4.0,2
3359,31.8,1172,Other,2.0,1
3365,200.0,1500,Other,3.0,4
3380,30.86,1025,Other,2.0,1
3381,85.0,6900,Other,3.0,3
3384,97.0,1815,Other,2.0,2
3387,31.0,1095,Other,2.0,1
3390,88.4,1355,Other,2.0,3
3394,125.0,1372,Other,2.0,3
3403,176.0,1010,Other,2.0,3
3404,75.0,2585,Other,3.0,2
3405,206.0,1090,Other,3.0,3
3407,62.92,1280,Other,3.0,1
3408,65.0,1130,Other,4.0,1
3412,206.0,1450,Other,6.0,3
3414,93.59,3771,Other,2.0,2
3417,87.0,1225,Other,2.0,3
3421,150.0,1004,Other,6.0,2
3423,69.0,3400,Other,7.0,2
3425,79.0,1111,Other,4.0,3
3426,93.18,1111,Other,2.0,3
3427,38.0,1111,Other,2.0,1
3429,75.0,1100,Other,3.0,2
3430,49.0,2145,Other,2.0,1
3432,41.0,1465,Other,5.0,1
3433,185.0,1585,Other,2.0,3
3434,38.59,1005,Other,3.0,1
3435,78.4,1500,Other,2.0,3
3436,84.0,1013,Other,3.0,3
3437,84.0,691,Other,2.0,2
3443,128.0,1446,Other,2.0,3
3450,95.0,1792,Other,4.0,3
3451,84.0,1023,Other,1.0,2
3452,78.4,1100,Other,2.0,3
3453,160.0,785,Other,2.0,2
3455,60.21,1339,Other,1.0,1
3459,110.0,1223,Other,4.0,3
3462,181.0,1201,Other,1.0,2
3463,117.0,2150,Other,2.0,1
3464,61.25,1154,Other,3.0,1
3466,187.0,1500,Other,4.0,2
3467,206.0,1386,Other,4.0,3
3468,191.0,1401,Other,3.0,3
3469,72.63,3200,Other,2.0,2
3471,79.65,4465,Other,2.0,2
3473,109.0,1441,Other,2.0,3
3474,108.0,1318,Other,2.0,3
3475,44.28,1157,Other,4.0,1
3477,74.98999,2005,Other,2.0,2
3480,180.0,1240,Other,2.0,2
3482,72.08,874,Other,2.0,2
3483,105.0,1200,Other,3.0,3
3485,173.0,1285,Other,2.0,3
3486,109.0,1339,Other,4.0,3
3488,50.04,996,Other,10.0,1
3490,68.79,1180,Other,2.0,2
3491,120.0,1223,Other,2.0,2
3492,80.81999,1075,Other,2.0,2
3493,110.0,920,Other,2.0,2
3494,110.0,1225,Other,1.0,3
3495,110.0,1005,Other,2.0,2
3496,110.0,1414,Other,2.0,4
3498,76.87,2714,Other,5.0,1
3500,161.0,1657,Other,3.0,2
3501,72.27,1660,Other,2.0,1
3503,106.0,3600,Other,2.0,3
3504,79.5,1100,Other,2.0,2
3507,79.59999,1065,Other,2.0,3
3508,111.0,1900,Other,1.0,3
3509,96.0,2920,Other,4.0,4
3511,95.0,3240,Other,2.0,3
3512,92.0,1005,Other,4.0,3
3515,80.33,1060,Other,2.0,2
3522,112.0,920,Other,3.0,2
3525,78.4,1500,Poorna Pragna Layout,2.0,4
3526,84.0,1400,Poorna Pragna Layout,2.0,3
3527,78.4,1500,Poorna Pragna Layout,2.0,2
3528,84.0,1500,Poorna Pragna Layout,2.0,4
3529,61.5,1340,Poorna Pragna Layout,2.0,3
3530,52.9,1340,Poorna Pragna Layout,3.0,3
3531,84.0,1360,Poorna Pragna Layout,5.0,1
3532,84.0,1095,Poorna Pragna Layout,2.0,1
3533,84.0,1500,Poorna Pragna Layout,1.0,3
3534,48.0,1500,Poorna Pragna Layout,3.0,3
3535,84.0,1400,Poorna Pragna Layout,2.0,1
3536,81.2,1500,Poorna Pragna Layout,2.0,3
3537,78.4,1500,Poornapragna Housing Society Layout,2.0,3
3538,84.0,1400,Poornapragna Housing Society Layout,2.0,1
3539,84.0,1500,Poornapragna Housing Society Layout,2.0,2
3541,45.05,1500,Poornapragna Housing Society Layout,2.0,2
3542,78.4,1104,Poornapragna Housing Society Layout,4.0,1
3543,80.5,1000,Poornapragna Housing Society Layout,4.0,2
3544,84.0,1500,Poornapragna Housing Society Layout,5.0,2
3545,61.88,1500,Poornapragna Housing Society Layout,3.0,2
3546,92.0,1500,Poornapragna Housing Society Layout,4.0,2
3548,78.4,1450,Poornapragna Housing Society Layout,2.0,1
3549,84.0,1450,Poornapragna Housing Society Layout,2.0,3
3550,84.0,1400,Poornapragna Housing Society Layout,2.0,4
3551,84.0,1500,Poornapragna Housing Society Layout,3.0,3
3552,84.0,1500,Poornapragna Housing Society Layout,2.0,2
3554,84.0,1500,Poornapragna Housing Society Layout,2.0,3
3555,78.4,1400,Poornapragna Housing Society Layout,1.0,4
3556,84.0,1500,Poornapragna Housing Society Layout,2.0,2
3557,84.0,1500,Poornapragna Housing Society Layout,3.0,2
3558,78.4,1450,Poornapragna Housing Society Layout,3.0,2
3559,81.2,1105,Poornapragna Housing Society Layout,1.0,1
3560,84.0,1500,Poornapragna Housing Society Layout,3.0,3
3566,80.0,1160,RR Nagar,2.0,2
3567,45.14,1143,RR Nagar,3.0,1
3569,87.58,1510,RR Nagar,3.0,4
3570,80.5,1706,RR Nagar,2.0,3
3572,81.0,1723,RR Nagar,3.0,2
3575,92.0,1376,RR Nagar,1.0,2
3576,80.0,1168,RR Nagar,3.0,3
3577,92.0,1373,RR Nagar,3.0,3
3578,80.0,1168,RR Nagar,2.0,3
3579,80.0,1168,RR Nagar,5.0,3
3580,93.0,1376,RR Nagar,2.0,3
3581,79.0,1168,RR Nagar,2.0,2
3582,92.0,1376,RR Nagar,3.0,3
3583,91.0,1373,RR Nagar,4.0,2
3584,90.0,1373,RR Nagar,1.0,3
3585,79.0,1168,RR Nagar,2.0,2
3586,79.0,1160,RR Nagar,1.0,3
3587,80.0,1168,RR Nagar,2.0,3
3588,78.0,1160,RR Nagar,2.0,3
3589,92.0,1373,RR Nagar,2.0,3
3590,91.0,1376,RR Nagar,2.0,4
3591,91.0,1373,RR Nagar,5.0,3
3592,90.0,1373,RR Nagar,2.0,2
3593,79.0,1168,RR Nagar,2.0,3
3594,88.0,1373,RR Nagar,3.0,2
3613,52.0,1200,RR Nagar,1.0,1
3623,64.26,1530,RR Nagar,4.0,5
3632,44.4,1200,RR Nagar,3.0,1
3633,64.0,1530,RR Nagar,2.0,5
3636,56.0,1500,RR Nagar,3.0,1
3640,52.57,1551,RR Nagar,2.0,1
3663,44.0,1200,RR Nagar,3.0,1
3664,51.48,1196,RR Nagar,2.0,1
3665,65.14,1551,RR Nagar,2.0,5
3666,64.0,1530,RR Nagar,2.0,5
3667,44.4,1200,RR Nagar,3.0,1
3678,92.22,1590,RR Nagar,2.0,1
3679,79.0,1393,RR Nagar,3.0,4
3680,99.99,1901,RR Nagar,2.0,4
3681,135.0,2350,RR Nagar,2.0,3
3682,108.0,1901,RR Nagar,1.0,4
3683,108.0,1901,RR Nagar,2.0,1
3684,79.0,1337,RR Nagar,3.0,2
3685,79.0,1337,RR Nagar,2.0,2
3686,79.0,1393,RR Nagar,3.0,3
3687,80.25,1408,RR Nagar,3.0,3
3688,79.0,1337,RR Nagar,2.0,3
3689,173.0,1408,RR Nagar,6.0,3
3691,181.0,1185,RR Nagar,2.0,3
3699,113.99999,1135,RR Nagar,3.0,1
3700,236.0,1408,RR Nagar,3.0,3
3702,100.0,1530,RR Nagar,2.0,3
3705,69.36,1200,RR Nagar,3.0,1
3706,81.2,1360,RR Nagar,3.0,2
3708,235.0,1373,RR Nagar,3.0,3
3710,132.0,1415,RR Nagar,2.0,1
3711,78.4,1525,RR Nagar,2.0,3
3713,80.81999,1200,RR Nagar,1.0,2
