price,sqft,location,bathrooms,bhk,area_type
7500000,2393,New Town,4,4,Super built-up Area
5857000,1501,New Alipore,6,3,Super built-up Area
4348000,883,Narendrapur,,1,Super built-up Area
4140000,840,Narendrapur,2,1,Plot Area
3406000,1361,N S C Bose Road Narendrapur,2,5,Super built-up Area
7711000,1431,kalikapur,3,6,Plot Area
7723000,826,Konnagar,2,5,Super built-up Area
3040000,1120,N S C Bose Road  Narendrapur,4,1,Built-up Area
6484000,1160,New Town,1,4,Super built-up Area
5764000,881,Tangra,3,4,Super built-up Area
4923000,928,Rajarhat,2,3,Super built-up Area
4518000,1087,Rajarhat,3,4,Super built-up Area
4950000,1535,Rajarhat,2,4,Super built-up Area
4167000,999,Howrah,2,3,Super built-up Area
8164000,1359,Sodepur,4,4,Super built-up Area
2620000,920,Rajarhat,1,4,Built-up Area
9705000,987,Madhyamgram,2,4,Built-up Area
2688000,1224,Kasba,2,4,Super built-up Area
5742000,1226,Kasba,6,4,Super built-up Area
5339000,950,Jatragachi Flyover,4,4,Super built-up Area
7500000,1441,Dum Dum,2,4,Super built-up Area
7300000,1281,Dum Dum,2,4,Plot Area
3150000,1094,Dum Dum,2,4,Plot Area
2961000,1004,Dum Dum,3,4,Super built-up Area
2240000,1100,Lake Town,3,4,Built-up Area
2441000,926,Lake Town,2,3,Super built-up Area
10500000,1570,Lake Town,1,3,Super built-up Area
2600000,504,Lake Town,2,3,Super built-up Area
2400000,2022,Jessore Road,2,4,Built-up Area
25600000,560,Jessore Road,2,3,Super built-up Area
9000000,1126,Bangur,2,4,Super built-up Area
2524000,1047,Bangur,1,2,Super built-up Area
13500000,1156,Tangra,5,3,Built-up Area
2384000,1181,Tangra,2,4,Plot Area
13600000,892,Brahmapur Road,2,3,Plot Area
7867000,871,Baranagar,2,2,Plot Area
2524000,659,Baranagar,,8,Super built-up Area
5935000,763,Dakshineswar,4,5,Super built-up Area
5161000,2095,New Town,3,3,Plot Area
8500000,865,International Airport,3,4,Super built-up Area
15000000,860,VIP Road,2,3,Super built-up Area
18500000,1765,Ballygunge,2,4,Super built-up Area
5223000,1200,Selimpur,7,3,Super built-up Area
12000000,935,Narendrapur,3,3,Plot Area
32500000,1501,New Alipore,2,4,Super built-up Area
2800000,883,Narendrapur,2,1,Built-up Area
2787000,2522,Dum Dum,2,3,Super built-up Area
2699000,1457,Dum Dum,2,2,Super built-up Area
7300000,935,Narendrapur,3,3,Super built-up Area
7900000,999,Howrah,2,2,Built-up Area
13500000,1122,Garia,2,4,Super built-up Area
3477000,1451,Tangra,2,2,Super built-up Area
13500000,2028,Tangra,2,4,Plot Area
2668000,1671,Tangra,2,3,Super built-up Area
3584000,1077,Tangra,1,6,Built-up Area
13500000,2028,Tangra,2,5,Super built-up Area
3960000,2891,Tangra,4,4,Built-up Area
3477000,700,New Alipore,4,4,Super built-up Area
4350000,945,Madhyamgram,2,5,Super built-up Area
9639000,915,Narendrapur,3,3,Super built-up Area
9128000,997,Howrah,2,5,Super built-up Area
8295000,1348,EM Bypass South East,2,4,Super built-up Area
3960000,1501,Block O,2,4,Plot Area
3032000,966,Rajarhat,2,4,Built-up Area
3163000,1501,New Alipore,2,1,Super built-up Area
8043000,920,birati,2,4,Plot Area
7750000,1215,Narendrapur,6,4,Plot Area
3049000,1501,New Alipore,2,3,Super built-up Area
2700000,943,New Town,3,3,Super built-up Area
3200000,966,Rajarhat,2,4,Super built-up Area
2384000,1267,Sonarpur,2,2,Plot Area
3800000,1377,New Alipore,3,1,Built-up Area
4000000,1304,New Alipore,8,3,Built-up Area
2800000,1185,New Alipore,2,4,Super built-up Area
7500000,943,New Town Action Area II,3,5,Super built-up Area
5300000,1064,Narendrapur,3,2,Super built-up Area
4400000,1110,Narendrapur,3,4,Super built-up Area
6556999,1915,New Town,4,3,Super built-up Area
4226000,1550,Garia,2,2,Built-up Area
9200000,1173,Konnagar,2,3,Super built-up Area
4360000,876,Madurdaha,4,4,Super built-up Area
5500000,650,New Town,4,4,Built-up Area
11900000,883,Rajpur Sonarpur,1,3,Super built-up Area
3049000,1000,Prince Anwar Shah Connector,4,3,Super built-up Area
2524000,900,Dhakuria,2,3,Super built-up Area
2147000,615,Dhakuria,2,4,Super built-up Area
6500000,1132,Ballygunge,2,4,Super built-up Area
2685000,1250,Anandapur,2,4,Super built-up Area
8164000,1028,Uttarpara Kotrung,2,4,Super built-up Area
5112000,1990,Rajarhat,4,4,Super built-up Area
5773000,1174,N S C Bose Road  Narendrapur,2,1,Super built-up Area
7300000,1431,Haltu,2,5,Built-up Area
8500000,1090,Kaikhali,2,5,Super built-up Area
5500000,950,Moore Avenue,2,2,Built-up Area
5773000,2212,Dum Dum,2,2,Built-up Area
6007000,1173,Konnagar,4,1,Super built-up Area
6021000,935,Narendrapur,2,1,Plot Area
6075000,826,Konnagar,2,1,Plot Area
22000000,1460,Lake Town,2,4,Super built-up Area
82500000,895,Uttarpara Kotrung,2,4,Built-up Area
10500000,1570,Lake Town,2,4,Super built-up Area
9818000,1440,Uttarpara Kotrung,2,2,Super built-up Area
2430000,1283,Dum Dum,3,3,Super built-up Area
2032000,1468,New Town,2,3,Super built-up Area
4160000,1925,New Town,1,4,Super built-up Area
11299999,1250,New Town,2,3,Super built-up Area
5594000,1283,Dum Dum,2,6,Plot Area
5217000,1335,Dum Dum,4,1,Plot Area
4169000,1249,Howrah,2,4,Built-up Area
9405000,1350,Dum Dum,2,3,Super built-up Area
7945999,2773,Jorabagan,3,4,Built-up Area
14200000,4320,Elgin,1,4,Plot Area
8120000,1630,New Alipore Road,3,4,Super built-up Area
11600000,1875,Tollygunge,3,4,Super built-up Area
5073000,972,Sodepur,2,3,Built-up Area
4872000,813,Sodepur,2,1,Super built-up Area
3150000,1027,Sodepur,8,3,Super built-up Area
20800000,1987,Cossipore,2,2,Super built-up Area
12900000,1351,International Airport,2,2,Plot Area
3792000,1260,International Airport,2,1,Super built-up Area
4216000,1007,International Airport,7,4,Super built-up Area
9973000,1837,New Town Action Area II,2,2,Built-up Area
9211000,1552,Action Area II Newtown,3,3,Built-up Area
2617000,1833,E M Bypass,2,4,Super built-up Area
5455000,1450,Howrah,2,1,Super built-up Area
6000000,2155,Dum Dum,2,1,Plot Area
3724000,1390,Behala,5,4,Super built-up Area
6094000,1160,New Town,1,5,Super built-up Area
14100000,1068,Sonarpur,3,4,Super built-up Area
3600000,2452,Tangra,9,4,Plot Area
11700000,1527,Tangra,2,4,Super built-up Area
6376000,998,Rajpur,3,4,Plot Area
4822000,1360,Rajpur,3,4,Built-up Area
12800000,1635,Lake Town,2,4,Built-up Area
9430000,1510,Lake Town,2,2,Super built-up Area
7106999,818,Rajarhat,2,4,Super built-up Area
6000000,1131,Howrah,2,4,Super built-up Area
8315000,911,Howrah,3,4,Super built-up Area
4266000,931,Rajarhat,2,1,Super built-up Area
5365000,1451,New Town,2,4,Super built-up Area
3495000,1572,New Alipore,2,4,Super built-up Area
3672000,1083,Sonarpur,2,1,Super built-up Area
3746000,2050,Tollygunge,2,3,Built-up Area
2682000,1109,Tollygunge,2,4,Super built-up Area
9137000,1026,Garia,3,2,Plot Area
11000000,2232,Tollygunge,4,3,Super built-up Area
6700000,1640,Tollygunge,2,3,Carpet Area
10500000,1236,Tollygunge,5,5,Super built-up Area
3049000,1574,Action Area III,3,2,Super built-up Area
2633000,1663,New Town,3,4,Built-up Area
2147000,948,International Airport,2,4,Super built-up Area
6094000,1095,Baguiati,2,3,Super built-up Area
2633000,971,N S C Bose Road  Narendrapur,2,10,Super built-up Area
2699000,1020,Rajarhat,2,2,Super built-up Area
2394000,1102,Howrah,4,3,Built-up Area
7100000,789,Howrah,2,3,Plot Area
2394000,1298,Entally,3,3,Super built-up Area
2731000,1707,New Alipore,2,1,Super built-up Area
5700000,1150,Dhakuria,2,4,Built-up Area
5700000,1630,New Alipore Road,3,4,Super built-up Area
6274000,1173,Konnagar,2,4,Built-up Area
6530000,1013,Konnagar,6,3,Super built-up Area
5500000,826,Rishra,2,4,Plot Area
2700000,1451,New Town,3,4,Built-up Area
2200000,1013,Konnagar,2,3,Super built-up Area
3482000,915,Narendrapur,2,4,Super built-up Area
3286000,840,Narendrapur,3,3,Plot Area
8265000,1058,Howrah,2,3,Plot Area
14600000,840,Narendrapur,2,1,Super built-up Area
4100000,1115,Rajpur,4,3,Built-up Area
5500000,1445,Rajarhat,1,3,Super built-up Area
2500000,1445,Rajarhat,3,2,Super built-up Area
2200000,1056,Howrah,2,3,Super built-up Area
7936000,1099,Howrah,8,4,Built-up Area
9288000,1300,Madurdaha Near Ruby Hospital On EM Bypass,2,4,Carpet Area
4500000,844,Nayabad Daspara,3,3,Super built-up Area
3032000,799,Bangur avenue,3,3,Super built-up Area
4224000,925,Rajarhat,4,2,Super built-up Area
8856000,873,Rajarhat,2,1,Super built-up Area
3049000,1425,Chinar Park,4,5,Built-up Area
2147000,2520,Dum Dum,2,2,Super built-up Area
2147000,910,Rajarhat,2,1,Carpet Area
12400000,1450,Madurdaha Near Ruby Hospital On EM Bypass,2,2,Plot Area
10000000,800,Brahmapur Road,3,6,Super built-up Area
11500000,750,Brahmapur Road,2,4,Super built-up Area
10100000,1550,Action Area II Newtown,2,4,Super built-up Area
94000000,1935,Baranagar,3,4,Super built-up Area
29500000,1100,Rajarhat Chowmatha,2,5,Super built-up Area
11399999,1064,Narendrapur,3,4,Super built-up Area
4500000,871,Tangra,1,5,Built-up Area
9200000,1417,New Town,1,3,Super built-up Area
3529000,1173,Rishra,3,2,Built-up Area
9700000,826,Rishra,1,4,Super built-up Area
11000000,826,Rishra,2,2,Plot Area
4003000,1827,Tangra,2,2,Carpet Area
9200000,1476,Tangra,2,2,Super built-up Area
4400000,1424,Tangra,2,1,Super built-up Area
3996000,1525,Tangra,1,1,Super built-up Area
14100000,4891,Gariahat,2,4,Super built-up Area
32000000,4047,Mukundapur,2,4,Super built-up Area
12000000,1883,Tangra,2,3,Built-up Area
12500000,1400,Sonali Park,1,5,Super built-up Area
120000000,1431,kalikapur,3,3,Super built-up Area
4300000,1103,Sodepur,2,4,Super built-up Area
6555000,1552,New Town,6,4,Built-up Area
6555000,1707,New Alipore,1,4,Super built-up Area
3746000,1112,Rajarhat,6,3,Super built-up Area
11800000,1431,kalikapur gitangali park,3,3,Super built-up Area
2787000,1000,New Town,4,5,Built-up Area
3746000,1110,Rajarhat,5,2,Super built-up Area
9200000,1572,New Alipore,2,4,Super built-up Area
6327000,2500,Alipore,2,3,Super built-up Area
2787000,1450,Topsia,2,4,Super built-up Area
8265000,1500,New Town,2,3,Super built-up Area
6669000,7995,Tangra,3,3,Super built-up Area
2699000,1101,Sodepur,2,8,Built-up Area
2389000,1150,Dum Dum,3,4,Super built-up Area
10100000,1150,Dum Dum,5,4,Built-up Area
3422000,1270,Madhyamgram,3,3,Super built-up Area
6327000,1754,Tollygunge,3,4,Super built-up Area
2787000,945,Madhyamgram,3,4,Super built-up Area
2647000,1270,Madhyamgram,3,2,Super built-up Area
6669000,1164,Dum Dum,2,5,Built-up Area
8265000,1110,Howrah,2,10,Super built-up Area
9148000,945,Madhyamgram,2,5,Built-up Area
3575000,1450,Howrah,1,2,Super built-up Area
4380000,1170,Howrah,3,5,Built-up Area
3422000,915,Madhyamgram,5,4,Super built-up Area
4380000,919,Behala Chowrasta,3,3,Plot Area
3233000,1780,Howrah,4,4,Plot Area
4292000,1160,Madhyamgram,2,3,Super built-up Area
3007000,1110,Howrah,2,3,Plot Area
2699000,945,Madhyamgram,2,3,Super built-up Area
4380000,929,Narendrapur,5,1,Plot Area
3422000,1170,Howrah,2,2,Super built-up Area
2758000,1450,Howrah,2,4,Super built-up Area
8747000,1605,Howrah,1,4,Super built-up Area
2250000,517,Howrah,4,3,Plot Area
10100000,1485,Madhyamgram,2,3,Super built-up Area
6659999,1160,Madhyamgram,4,3,Super built-up Area
2160000,1485,Sodepur Road,2,3,Super built-up Area
3233000,944,Madhyamgram,4,4,Super built-up Area
3257000,1455,Madhyamgram,1,4,Built-up Area
13500000,1203,Biren Roy Road,2,4,Super built-up Area
12700000,915,Madhyamgram,4,5,Plot Area
13500000,1485,Madhyamgram,3,4,Built-up Area
2998000,1160,Madhyamgram,3,4,Super built-up Area
4962000,935,Madhyamgram,4,5,Super built-up Area
4734000,1562,Dum Dum,2,4,Super built-up Area
6300000,605,Howrah,5,3,Plot Area
13500000,1780,Howrah,2,4,Super built-up Area
9495000,1480,New Town,1,2,Plot Area
4923000,480,New Town,3,4,Built-up Area
4636000,944,Madhyamgram,3,4,Built-up Area
4923000,944,Madhyamgram,3,7,Super built-up Area
4788000,1501,New Alipore,6,4,Super built-up Area
6484000,2032,Tollygunge,3,1,Plot Area
3256000,1501,Block O,3,3,Built-up Area
2912000,869,Madhyamgram,1,1,Built-up Area
3089000,1398,Uttarpara Kotrung,2,4,Super built-up Area
5274000,1052,Dum Dum,2,5,Super built-up Area
3256000,1400,Dum Dum,2,4,Super built-up Area
4788000,1501,New Alipore,2,4,Super built-up Area
4788000,1488,Entally,2,4,Super built-up Area
4791000,1094,Dum Dum,2,3,Super built-up Area
81199999,1140,New Town,3,4,Super built-up Area
14100000,1094,Dum Dum,3,4,Super built-up Area
4872000,1140,New Town,2,1,Super built-up Area
6327000,1441,Dum Dum,2,4,Super built-up Area
4500000,944,Madhyamgram,2,4,Super built-up Area
3336000,560,Jessore Road,3,3,Built-up Area
2991000,746,International Airport,2,4,Super built-up Area
2617000,1172,Rajarhat,2,3,Super built-up Area
4270000,944,Madhyamgram,2,5,Built-up Area
3018000,1140,New Town,5,1,Super built-up Area
4899000,1140,New Town,2,3,Super built-up Area
4456000,1331,Rajarhat,2,4,Built-up Area
2052000,5075,Alipore,1,2,Plot Area
3122000,1572,New Alipore,3,3,Built-up Area
3911999,1160,New Town,5,4,Plot Area
60100000,1110,Howrah,3,4,Plot Area
5477000,1070,Madurdaha Hussainpur,2,4,Super built-up Area
13200000,967,Madhyamgram,2,4,Built-up Area
8164000,867,Madhyamgram,2,3,Super built-up Area
8500000,818,Rajarhat,2,4,Super built-up Area
7300000,949,International Airport,,3,Built-up Area
5764000,901,Behala,4,4,Super built-up Area
4536000,1361,Garia,5,3,Super built-up Area
4214000,1114,Rajarhat,3,4,Super built-up Area
8988000,570,Dum Dum Cantonment Kolkata,2,3,Super built-up Area
6552000,892,Garia,2,4,Super built-up Area
9996000,815,Baranagar,2,4,Super built-up Area
10500000,3762,Alipore,2,4,Super built-up Area
5070000,1074,Tangra,3,3,Built-up Area
6502000,1907,Bhawanipur,2,1,Super built-up Area
3252000,1570,Lake Town,5,6,Super built-up Area
5352000,1768,New Town,2,2,Super built-up Area
3689000,997,Howrah,2,2,Built-up Area
5206000,1281,Dum Dum,2,3,Super built-up Area
5352000,1008,Dum Dum,2,2,Plot Area
3260000,869,Tangra,5,4,Super built-up Area
3479999,1605,Howrah,3,3,Plot Area
6500000,1170,Howrah,2,4,Super built-up Area
11000000,1785,Howrah,3,4,Super built-up Area
4791000,2028,Bangur,4,3,Super built-up Area
4292000,975,Jessore Road,2,4,Super built-up Area
11000000,1275,Tangra,2,4,Super built-up Area
3422000,813,Rajarhat,4,4,Super built-up Area
11000000,1110,Howrah,5,4,Super built-up Area
6555000,971,Garia,2,3,Plot Area
15000000,888,Howrah,3,2,Super built-up Area
19500000,1110,Howrah,5,2,Plot Area
8700000,815,Rajarhat,7,1,Super built-up Area
7100000,870,Rajarhat,2,3,Super built-up Area
5355000,999,shalimar,2,3,Super built-up Area
5288000,1759,Narendrapur,4,4,Super built-up Area
7300000,1331,Rajarhat,2,2,Super built-up Area
14900000,1455,Madhyamgram,4,3,Built-up Area
9985000,1707,New Alipore,2,3,Super built-up Area
7387000,1160,Madhyamgram,3,1,Plot Area
8499000,1707,New Alipore,1,4,Super built-up Area
2553000,1150,Dum Dum,4,3,Super built-up Area
4032000,1650,Topsia Road,2,3,Plot Area
3156000,2186,Tangra,2,1,Super built-up Area
2321000,1185,Sealdah,2,2,Super built-up Area
6436000,1058,Howrah,3,2,Super built-up Area
3329999,1482,Madhyamgram,2,3,Built-up Area
9979000,904,EM Bypass South East,1,2,Built-up Area
8999000,997,Howrah,2,2,Super built-up Area
8131000,2452,Lake Town,1,2,Super built-up Area
6227000,1637,Lake Town,2,2,Super built-up Area
4355000,1211,Lake Town,2,2,Super built-up Area
3190000,1410,Howrah,8,3,Super built-up Area
2566000,982,Biren Roy Road,1,2,Super built-up Area
7100000,1367,Sonarpur,3,3,Super built-up Area
20800000,1070,Sonarpur,3,3,Built-up Area
16800000,787,Sonarpur,2,2,Super built-up Area
13000000,1262,Garia,3,3,Super built-up Area
12700000,653,Garia,3,3,Super built-up Area
7956000,1782,Howrah,2,2,Super built-up Area
4689000,1607,Howrah,4,2,Plot Area
5773000,1452,Howrah,2,3,Plot Area
4527000,1112,Howrah,3,3,Super built-up Area
4687000,1361,Sodepur,5,3,Super built-up Area
3495000,997,Sodepur,2,3,Super built-up Area
7300000,802,Sodepur,3,3,Built-up Area
9200000,1058,Howrah,2,2,Built-up Area
6000000,2526,Tangra,2,3,Super built-up Area
3960000,2454,Tangra,2,2,Super built-up Area
4000000,1987,Tangra,3,3,Super built-up Area
11000000,1530,Tangra,2,3,Super built-up Area
16500000,2034,Tollygunge,2,5,Super built-up Area
12800000,1272,Tollygunge,1,3,Super built-up Area
20000000,967,Tangra,3,2,Super built-up Area
53000000,1283,Dum Dum,2,7,Super built-up Area
36000000,1006,Dum Dum,2,3,Super built-up Area
7300000,1297,Madhyamgram,3,3,Built-up Area
8295000,971,N S C Bose Road Narendrapur,3,2,Super built-up Area
10500000,997,Howrah,2,3,Built-up Area
6350000,1431,Haltu,2,3,Plot Area
11000000,888,Howrah Railway Station,2,3,Super built-up Area
12700000,943,New Town,2,3,Built-up Area
8550000,793,Dhakuria Station Road,3,2,Plot Area
8231000,1300,Park Circus,3,3,Super built-up Area
7943000,1643,Kalighat,3,3,Super built-up Area
11399999,1601,Tollygunge,2,3,Super built-up Area
8700000,1733,Kalighat,1,2,Built-up Area
11399999,3319,Alipore,4,2,Super built-up Area
8700000,2726,Kalighat,2,3,Built-up Area
8000000,997,Howrah,2,2,Super built-up Area
6500000,1185,New Alipore,2,3,Super built-up Area
4700000,1630,New Alipore,6,3,Super built-up Area
2100000,1270,Naktala,4,1,Built-up Area
6450000,1585,Netaji Nagar,3,3,Super built-up Area
2912000,2032,Tollygunge,2,3,Super built-up Area
10100000,1367,Tollygunge,2,3,Super built-up Area
3083000,1316,Tollygunge,2,3,Built-up Area
2912000,1270,Tollygunge,2,3,Super built-up Area
2985000,1300,Tangra,8,3,Super built-up Area
2958000,972,Tangra,3,3,Super built-up Area
4788000,2052,Tangra,2,2,Built-up Area
3960000,1548,Tangra,7,3,Super built-up Area
4872000,1201,Tangra,7,2,Built-up Area
6350000,1178,Tangra,2,2,Super built-up Area
3996000,708,Tangra,3,3,Super built-up Area
3077000,750,Kamdahari,10,3,Super built-up Area
3256000,1032,Salt Lake City,1,3,Built-up Area
3256000,560,Jessore Road,2,3,Built-up Area
2829000,1780,Howrah,2,3,Super built-up Area
9200000,907,Madhyamgram,4,2,Super built-up Area
9200000,560,Jessore Road,4,3,Built-up Area
8043000,878,Madhyamgram,2,3,Plot Area
23000000,870,Madhyamgram,2,2,Super built-up Area
3127000,1140,New Town AA 3,3,4,Super built-up Area
5027000,943,New Town AA 3,3,4,Super built-up Area
3127000,1160,New Town AA 3,2,3,Super built-up Area
5027000,1270,Naktala,6,3,Super built-up Area
12000000,1110,Rajarhat,2,1,Plot Area
3256000,905,Madhyamgram,2,3,Super built-up Area
7736000,944,Madhyamgram,1,3,Super built-up Area
8001000,944,Madhyamgram,2,2,Super built-up Area
3746000,1029,Sonarpur,3,3,Super built-up Area
4200000,1431,kalikapur,2,2,Super built-up Area
4200000,1431,kalikapur,3,2,Super built-up Area
4653000,1915,New Town,4,2,Built-up Area
7100000,2200,Kankurgachi Main Road,2,2,Built-up Area
2524000,1203,Biren Roy Road,4,2,Super built-up Area
2394000,1289,New Town,1,4,Plot Area
2384000,1203,Biren Roy Road,3,2,Super built-up Area
5900000,1289,New Town,3,1,Plot Area
29000000,1715,Entally,3,2,Super built-up Area
16000000,944,Madhyamgram,2,3,Super built-up Area
4700000,1228,Kasba,3,1,Plot Area
6555000,1270,Kasba,3,3,Plot Area
6555000,1270,Madhyamgram,2,2,Super built-up Area
16500000,793,Dhakuria,2,3,Built-up Area
50900000,1100,Keshtopur,4,2,Built-up Area
3682000,1125,Behala,3,2,Super built-up Area
2200000,1133,Tangra,2,3,Plot Area
2200000,935,Rajpur Sonarpur,2,3,Built-up Area
2650000,840,Narendrapur,2,1,Super built-up Area
2699000,883,N S C Bose Road Narendrapur,3,3,Super built-up Area
3422000,999,Howrah,3,3,Built-up Area
6094000,2889,Topsia Road,2,3,Built-up Area
3127000,2581,Tangra,1,3,Super built-up Area
2389000,1146,Madurdaha,5,3,Super built-up Area
3127000,1150,Dum Dum,4,4,Super built-up Area
6094000,1150,Jessore Road,2,2,Super built-up Area
3600000,2600,Rajarhat,2,2,Super built-up Area
7100000,5359,Alipore,1,3,Built-up Area
3960000,1136,Howrah,1,2,Super built-up Area
7800000,800,Sonarpur,5,3,Super built-up Area
3960000,800,Sonarpur,3,3,Built-up Area
2384000,829,Howrah,2,2,Super built-up Area
4277000,915,Madhyamgram,2,2,Super built-up Area
2780000,1160,Madhyamgram,2,2,Super built-up Area
5500000,1451,New Town,3,3,Plot Area
9430000,1203,Behala Chowrasta,2,3,Built-up Area
3252000,919,Biren Roy Road,3,3,Super built-up Area
4270000,1203,Biren Roy Road,3,3,Super built-up Area
5518000,1451,New Town,2,2,Built-up Area
6169000,750,Selimpur,3,3,Plot Area
2875000,1058,Howrah,2,11,Super built-up Area
8106000,943,New Town,2,3,Super built-up Area
7755000,1224,Kasba,2,3,Plot Area
6087000,943,New Town,2,2,Built-up Area
7943000,883,Narendrapur,1,2,Super built-up Area
6484000,910,Garia,2,2,Super built-up Area
10300000,869,Chandannagar,2,2,Super built-up Area
6484000,1050,Salt Lake City,3,3,Super built-up Area
2720000,2050,Tollygunge,4,5,Plot Area
4836000,813,Rajarhat,6,2,Built-up Area
4836000,949,Dum Dum,3,2,Super built-up Area
9500000,1415,New Town,2,3,Super built-up Area
7300000,1259,Dum Dum,2,2,Super built-up Area
3032000,1000,Konnagar,3,2,Super built-up Area
3163000,1270,Entally,,4,Super built-up Area
7750000,1215,Entally,2,2,Super built-up Area
2524000,954,Entally,5,3,Super built-up Area
6700000,1270,Tollygunge,2,2,Plot Area
4200000,1441,Dum Dum,2,3,Plot Area
7976000,1643,Bansdroni,2,9,Built-up Area
5808000,1441,Dum Dum,2,3,Super built-up Area
3732000,850,Rajarhat,4,3,Built-up Area
5200000,930,Jessore Road,2,1,Super built-up Area
8043000,930,Bangur,2,2,Super built-up Area
5268000,2320,New Town,2,1,Super built-up Area
4923000,997,Howrah,3,3,Super built-up Area
4518000,1064,N S C Bose Road  Narendrapur,3,3,Super built-up Area
3295000,1110,Narendrapur,2,3,Built-up Area
5640000,1550,Naktala,2,3,Super built-up Area
4455000,935,Narendrapur,3,3,Built-up Area
3604000,1334,Rajarhat,5,3,Super built-up Area
4047999,1250,Keshtopur,4,2,Super built-up Area
2617000,1564,Garia,2,3,Super built-up Area
5465000,1139,Garia,2,1,Built-up Area
4539000,933,Rajarhat,4,2,Super built-up Area
5858000,1258,Rajarhat,4,1,Super built-up Area
4500000,1915,New Town,3,3,Super built-up Area
6335000,1317,Rajarhat,2,3,Super built-up Area
2486000,1094,Dum Dum,4,3,Super built-up Area
5764000,1004,Dum Dum,7,3,Built-up Area
5626000,1063,Narendrapur,3,3,Super built-up Area
2624000,1200,Garia,2,1,Super built-up Area
4316000,948,Garia,6,3,Super built-up Area
3724000,901,Rajarhat,2,3,Super built-up Area
8315000,964,Bonhooghly on BT Road,2,2,Super built-up Area
3821000,818,Rajarhat,2,3,Super built-up Area
4836000,1127,Tangra,3,1,Super built-up Area
2912000,1010,Narendrapur,3,4,Super built-up Area
2524000,993,Picnic Garden,2,1,Plot Area
4695000,840,New Town,2,2,Plot Area
4071000,1348,Garia,3,2,Built-up Area
3611999,777,Rajarhat,2,3,Super built-up Area
3582000,1281,Dum Dum,2,2,Built-up Area
3141000,1160,Tangra,2,3,Built-up Area
3105000,820,Rajarhat,2,5,Super built-up Area
2147000,1079,Rajarhat,2,3,Super built-up Area
12000000,931,Rajarhat,2,3,Plot Area
5200000,1663,New Town,4,3,Super built-up Area
8600000,1015,Rajarhat,2,3,Built-up Area
2384000,930,Jessore Road,2,3,Super built-up Area
9000000,560,Bangur,2,2,Super built-up Area
25200000,935,Narendrapur,4,3,Built-up Area
3400000,1565,Durgapur,2,2,Super built-up Area
5500000,1357,Durgapur,1,3,Plot Area
50199999,1204,Durgapur,5,3,Super built-up Area
50300000,1194,Durgapur,2,3,Super built-up Area
42800000,1047,Durgapur,1,3,Plot Area
50500000,1035,Durgapur,2,3,Super built-up Area
42900000,826,Konnagar,2,3,Super built-up Area
50199999,1150,kalikapur,1,2,Super built-up Area
42699999,1350,Kalitala Road,3,2,Super built-up Area
72600000,1367,Tollygunge,3,2,Plot Area
85300000,883,Narendrapur,1,1,Super built-up Area
85300000,1435,Tollygunge,3,2,Super built-up Area
85300000,1800,Wood Street,2,3,Super built-up Area
85300000,885,Sodepur,2,2,Super built-up Area
85300000,1067,Kalighat,2,3,Built-up Area
85300000,5359,Alipore,2,3,Super built-up Area
85300000,5359,Alipore,2,1,Super built-up Area
85300000,4527,Alipore,2,3,Super built-up Area
85300000,5359,Alipore,5,3,Built-up Area
85300000,4527,Alipore,5,2,Super built-up Area
85300000,5359,Alipore,2,4,Super built-up Area
85300000,4527,Alipore,4,2,Super built-up Area
85300000,4527,Alipore,3,2,Super built-up Area
85300000,5359,Alipore,1,3,Built-up Area
85300000,5359,Alipore,4,3,Plot Area
85300000,5359,Alipore,2,2,Plot Area
85300000,5359,Alipore,2,2,Built-up Area
85300000,5359,Alipore,2,2,Super built-up Area
85300000,5359,Alipore,3,3,Built-up Area
85300000,5359,Alipore,2,4,Super built-up Area
85300000,5359,Alipore,1,4,Super built-up Area
85300000,5359,Alipore,2,4,Super built-up Area
85300000,5359,Alipore,2,3,Super built-up Area
85300000,5359,Alipore,2,3,Super built-up Area
85300000,5359,Alipore,3,1,Super built-up Area
85300000,5359,Alipore,3,3,Super built-up Area
85300000,5359,Alipore,2,2,Built-up Area
85300000,5359,Alipore,2,2,Super built-up Area
85300000,5359,Alipore,2,3,Super built-up Area
85300000,5359,Alipore,2,3,Plot Area
4292000,5359,Alipore,2,2,Plot Area
3422000,5359,Alipore,3,2,Super built-up Area
5929000,5359,Alipore,2,3,Super built-up Area
6000000,5359,Alipore,2,3,Built-up Area
3981000,5359,Alipore,5,3,Plot Area
3016000,5359,Alipore,1,3,Plot Area
4629000,5359,Alipore,3,2,Built-up Area
10500000,5359,Alipore,4,1,Super built-up Area
3296000,5359,Alipore,3,3,Super built-up Area
3867000,5359,Alipore,1,2,Super built-up Area
7395000,5359,Alipore,2,2,Super built-up Area
5160000,5359,Alipore,5,2,Super built-up Area
7073999,5359,Alipore,1,3,Super built-up Area
7395000,1455,Madhyamgram,2,2,Super built-up Area
60100000,1160,Madhyamgram,2,3,Built-up Area
3381000,1379,Narendrapur,2,1,Super built-up Area
2147000,920,Dum Dum,3,1,Built-up Area
2633000,971,Rajarhat,2,2,Super built-up Area
3163000,580,BT Road Titagarh,2,3,Plot Area
17500000,1342,Madhyamgram,2,2,Super built-up Area
6350000,1630,New Alipore,3,3,Built-up Area
8400000,824,Rajarhat,2,3,Super built-up Area
