,price,sqft,location,bathrooms,bhk
2878,250.0,1650,Vasant Kunj,2.0,2
2881,300.0,1800,Vasant Kunj,2.0,4
2882,300.0,1800,Vasant Kunj,3.0,2
2884,75.0,600,Vasant Kunj,3.0,1
2885,110.0,1000,Vasant Kunj,2.0,1
2887,210.0,1650,Vasant Kunj,1.0,1
2888,210.0,1650,Vasant Kunj,3.0,1
2890,230.0,1700,Vasant Kunj,7.0,1
2894,135.0,1000,Vasant Kunj,6.0,1
2895,135.0,1000,Vasant Kunj,2.0,1
2897,230.0,2000,Vasant Kunj,4.0,3
2898,75.0,1250,Vasant Kunj,1.0,1
2904,325.0,1800,Vasant Kunj,2.0,6
2911,225.0,1650,Vasant Kunj,2.0,3
2913,400.0,2600,Vasant Kunj,3.0,2
2914,210.0,1700,Vasant Kunj,2.0,2
2915,300.0,2200,Vasant Kunj,2.0,2
2916,290.0,1800,Vasant Kunj,2.0,2
2917,140.0,1100,Vasant Kunj,2.0,1
2918,750.0,2000,Vasant Kunj,4.0,2
2919,75.0,650,Vasant Kunj,3.0,1
2927,220.0,1150,Vasant Kunj,6.0,3
2928,215.0,1700,Vasant Kunj,3.0,1
2929,215.0,1150,Vasant Kunj,2.0,2
2930,280.0,1800,Vasant Kunj,2.0,1
2931,220.0,1300,Vasant Kunj,4.0,3
2933,72.0,500,Vasant Kunj,2.0,1
2934,70.0,1600,Vasant Kunj,2.0,1
2936,200.0,1150,Vasant Kunj,2.0,2
2937,270.0,1800,Vasant Kunj,3.0,3
2938,199.0,1700,Vasant Kunj,3.0,2
2939,290.0,1800,Vasant Kunj,2.0,3
2942,250.0,1800,Vasant Kunj,3.0,3
2943,260.0,1700,Vasant Kunj,2.0,3
2949,320.0,2200,Vasant Kunj,2.0,3
2951,200.0,1800,Vasant Kunj,2.0,1
2954,225.0,1200,Vasant Kunj,2.0,2
2955,615.0,883,Vasant Kunj,5.0,2
2956,299.0,900,Vasant Kunj,1.0,3
2961,70.0,1615,Vasant Kunj,3.0,1
2962,175.0,2000,Vasant Kunj,2.0,1
2963,200.0,1800,Vasant Kunj,2.0,2
2967,220.0,800,Vasant Kunj,2.0,2
2969,500.0,1800,Vasant Kunj,3.0,4
2970,250.0,3000,Vasant Kunj,8.0,3
2971,325.0,1800,Vasant Kunj,3.0,1
2974,325.0,1500,Vasant Kunj,2.0,3
2977,280.0,1200,Vasant Kunj,2.0,3
2978,272.0,1400,Vasant Kunj,2.0,4
2979,270.0,2000,Vasant Kunj,2.0,4
2980,185.0,1400,Vasant Kunj,2.0,1
2983,350.0,1200,Vasant Kunj,5.0,3
2985,260.0,900,Vasant Kunj,7.0,2
2986,270.0,1400,Vasant Kunj,3.0,3
2989,295.0,1400,Vasant Kunj,2.0,3
2990,275.0,1400,Vasant Kunj,2.0,3
2991,265.0,1400,Vasant Kunj,3.0,2
2992,240.0,1600,Vasant Kunj,1.0,3
2993,260.0,1400,Vasant Kunj,2.0,2
2994,620.0,1400,Vasant Kunj,3.0,1
2995,270.0,1400,Vasant Kunj,2.0,3
2996,700.0,4500,Vasant Kunj,3.0,3
2997,300.0,3000,Vasant Kunj,2.0,2
2998,313.0,2000,Vasant Kunj,2.0,3
2999,240.0,2000,Vasant Kunj,5.0,1
3000,260.0,1400,Vasant Kunj,4.0,3
3001,300.0,1400,Vasant Kunj,3.0,2
3002,260.0,2000,Vasant Kunj,2.0,2
3003,360.0,1400,Vasant Kunj,2.0,2
3004,270.0,1600,Vasant Kunj,4.0,3
3006,270.0,1600,Vasant Kunj,2.0,3
3007,240.0,1400,Vasant Kunj,2.0,2
3008,400.0,1400,Vasant Kunj,2.0,4
3009,450.0,2000,Vasant Kunj,3.0,3
3010,220.0,2700,Vasant Kunj,4.0,3
3011,325.0,1400,Vasant Kunj,5.0,2
3012,280.0,1500,Vasant Kunj,2.0,3
3013,270.0,1600,Vasant Kunj,4.0,3
3016,230.0,1100,Vasant Kunj,4.0,3
3018,380.0,1400,Vasant Kunj,2.0,3
3020,250.0,1400,Vasant Kunj,2.0,3
3022,310.0,1050,Vasant Kunj,2.0,3
3023,250.0,1800,Vasant Kunj,7.0,2
3024,325.0,1800,Vasant Kunj,3.0,3
3025,280.0,1500,Vasant Kunj,2.0,2
3026,270.0,1600,Vasant Kunj,4.0,2
3029,230.0,1100,Vasant Kunj,2.0,3
3030,225.0,1400,Vasant Kunj,2.0,1
3031,380.0,1400,Vasant Kunj,3.0,3
3034,280.0,2400,Vasant Kunj,2.0,1
3035,650.0,1400,Vasant Kunj,4.0,2
3038,210.0,1200,Vasant Kunj,1.0,3
3039,310.0,1200,Vasant Kunj,2.0,3
3041,250.0,1400,Vasant Kunj,3.0,3
3043,650.0,1050,Vasant Kunj,3.0,3
3046,210.0,1200,Vasant Kunj,2.0,1
3047,310.0,1200,Vasant Kunj,2.0,3
3049,250.0,1400,Vasant Kunj,1.0,3
3051,500.0,4000,Vasant Kunj,2.0,3
3053,225.0,900,Vasant Kunj,2.0,3
3055,280.0,2400,Vasant Kunj,2.0,2
3058,210.0,1200,Vasant Kunj,3.0,1
3059,310.0,1200,Vasant Kunj,2.0,2
3060,260.0,1800,Vasant Kunj,3.0,1
3065,200.0,1600,Vasant Kunj,2.0,2
3067,202.0,1600,Vasant Kunj,1.0,3
3069,330.0,1800,Vasant Kunj,2.0,3
3070,625.0,2400,Vasant Kunj,2.0,3
3071,272.0,1400,Vasant Kunj,3.0,3
3072,350.0,2000,Vasant Kunj,2.0,3
3073,285.0,1800,Vasant Kunj,1.0,1
3080,300.0,2000,Vasant Kunj,3.0,4
3083,25.0,600,Vikas Puri,3.0,2
3084,22.0,1006,Vikas Puri,3.0,2
3086,120.0,1250,Vikas Puri,2.0,3
3087,134.0,900,Vikas Puri,3.0,2
3088,125.0,1251,Vikas Puri,2.0,1
3089,90.0,1000,Vikas Puri,2.0,2
3090,75.0,952,Vikas Puri,6.0,3
3091,110.0,1106,Vikas Puri,2.0,2
3092,25.0,1350,Vikas Puri,2.0,2
3093,37.0,900,Vikas Puri,2.0,2
3094,1100.0,2500,West End,2.0,3
3095,1100.0,2500,West End,2.0,2
3096,450.0,850,West End,2.0,2
3097,35.0,600,West End,3.0,2
3098,35.0,600,West End,3.0,2
3099,190.0,1100,West End,2.0,2
3101,100.0,1100,West End,3.0,1
3102,95.0,1100,West End,2.0,2
3103,135.0,800,West End,6.0,2
3104,40.0,1100,West End,1.0,2
3105,100.0,1650,West End,2.0,1
3107,70.0,1400,West End,3.0,1
3108,95.0,1653,West End,2.0,2
3109,70.0,1400,West End,2.0,2
3110,65.0,850,West End,2.0,1
3112,110.0,900,West End,1.0,2
3113,58.0,1080,West Punjabi Bagh,2.0,2
3114,108.0,900,West Punjabi Bagh,2.0,3
3116,25.91,800,West Punjabi Bagh,2.0,2
3117,24.11,720,West Punjabi Bagh,3.0,2
3118,24.75,520,West Punjabi Bagh,2.0,1
3119,42.0,600,West Punjabi Bagh,2.0,1
3120,22.51,495,West Punjabi Bagh,2.0,1
3121,47.59,780,West Punjabi Bagh,2.0,2
3122,26.21,790,West Punjabi Bagh,2.0,1
3123,41.51,600,West Punjabi Bagh,2.0,2
3124,24.11,720,West Punjabi Bagh,2.0,2
3125,47.59,780,West Punjabi Bagh,5.0,2
3126,32.0,630,West Punjabi Bagh,3.0,2
3127,32.54999,990,West Punjabi Bagh,3.0,2
3128,40.0,918,West Punjabi Bagh,5.0,3
3130,34.21,850,West Punjabi Bagh,3.0,2
3131,48.0,900,nawada,2.0,2
3132,50.0,900,nawada,3.0,2
3133,45.0,900,nawada,2.0,2
3134,45.0,810,nawada,3.0,2
3135,42.0,800,nawada,2.0,2
3136,47.0,810,nawada,2.0,1
3137,44.0,800,nawada,2.0,2
3138,45.0,900,nawada,3.0,2
3139,51.0,900,nawada,7.0,2
3140,49.99,600,nawada,2.0,2
